id,name,nvar,ncon,nequ,status,objective,elapsed_time,iter,dual_feas,primal_feas,neval_obj,neval_grad,neval_cons,neval_jcon,neval_jgrad,neval_jac,neval_jprod,neval_jtprod,neval_hess,neval_hprod,neval_jhess,neval_jhprod,neval_residual,neval_jac_residual,neval_jprod_residual,neval_jtprod_residual,neval_hess_residual,neval_jhess_residual,neval_hprod_residual,extrainfo
141,CLUSTER,2,2,0,first_order,0.0,0.00036597251892089844,6,0.0005873861527422089,0.00010545999586906306,7,7,7,0,0,6,0,13,6,0,0,0,0,0,0,0,0,0,0,
142,RAT42,3,9,0,max_iter,0.0,0.38829803466796875,3000,0.03863726556301117,1.8622954354405152,95198,3001,95198,0,0,3000,0,6001,3000,0,0,0,0,0,0,0,0,0,0,
143,METHANL8,31,31,0,first_order,0.0,0.4755561351776123,1236,0.0009746632706742746,2.6459354169103277e-5,1242,1237,1242,0,0,1236,0,2473,1236,0,0,0,0,0,0,0,0,0,0,
144,HS51,5,3,0,first_order,1.0289076577702599e-8,0.00040984153747558594,6,0.00028361980027392225,2.5585416962847773e-7,7,7,7,0,0,6,0,13,6,0,0,0,0,0,0,0,0,0,0,
145,QINGNE,100,100,0,first_order,0.0,0.004044055938720703,4,0.0009434954514395687,9.241280818272912e-5,7,5,7,0,0,4,0,9,4,0,0,0,0,0,0,0,0,0,0,
146,HS56,7,4,0,first_order,-3.455999964267108,0.0042018890380859375,68,7.914468850511724e-5,2.4049906954815015e-8,558,69,558,0,0,68,0,137,68,0,0,0,0,0,0,0,0,0,0,
147,BT12,5,3,0,first_order,6.187873741271667,0.0006859302520751953,11,4.256010159730105e-6,0.0004950476002437421,27,12,27,0,0,11,0,23,11,0,0,0,0,0,0,0,0,0,0,
148,HATFLDDNE,3,10,0,first_order,0.0,0.0005950927734375,7,0.000583923862054761,0.00029107556983182237,8,8,8,0,0,7,0,15,7,0,0,0,0,0,0,0,0,0,0,
149,HIMMELBA,2,2,0,first_order,0.0,0.00021719932556152344,3,2.9910179703178733e-6,2.9910180998626856e-9,4,4,4,0,0,3,0,7,3,0,0,0,0,0,0,0,0,0,0,
150,HS111LNP,10,3,0,first_order,-47.76735283889461,0.0066530704498291016,46,6.723089631677226e-5,0.000257280178659669,215,47,215,0,0,46,0,93,46,0,0,0,0,0,0,0,0,0,0,
151,HS52,5,3,0,first_order,5.326063823477497,0.000576019287109375,9,0.00030875774228578123,5.754897728683234e-5,10,10,10,0,0,9,0,19,9,0,0,0,0,0,0,0,0,0,0,
152,MISRA1B,2,14,0,max_iter,0.0,0.4141080379486084,3000,0.006771489977836609,0.10762440579179611,97635,3001,97635,0,0,3000,0,6001,3000,0,0,0,0,0,0,0,0,0,0,
153,SINVALNE,2,2,0,first_order,0.0,0.0007748603820800781,16,7.901252683135962e-5,1.5802529990324585e-7,58,17,58,0,0,16,0,33,16,0,0,0,0,0,0,0,0,0,0,
154,EXP2NE,2,10,0,first_order,0.0,0.0004248619079589844,5,2.8659473531724106e-8,3.7987943520001455e-10,6,6,6,0,0,5,0,11,5,0,0,0,0,0,0,0,0,0,0,
155,HIMMELBFNE,4,7,0,max_iter,0.0,0.28691911697387695,3000,0.16206985712051392,1257.2472534558842,72314,3001,72314,0,0,3000,0,6001,3000,0,0,0,0,0,0,0,0,0,0,
156,MGH09,4,11,0,max_iter,0.0,0.23434686660766602,3000,0.0014312037026393077,0.02449226675054947,3001,3001,3001,0,0,3000,0,6001,3000,0,0,0,0,0,0,0,0,0,0,
157,ERRINRSMNE,50,98,0,max_iter,0.0,2.053018093109131,3000,0.0029296875,1.1302704611712135,3010,3001,3010,0,0,3000,0,6001,3000,0,0,0,0,0,0,0,0,0,0,
158,POWERSUMNE,4,4,0,first_order,0.0,0.0031490325927734375,62,0.00014846520764422166,7.562656999438033e-5,75,63,75,0,0,62,0,125,62,0,0,0,0,0,0,0,0,0,0,
159,HS47,5,3,0,first_order,6.5374836064938834e-6,0.0011920928955078125,20,0.0008643342784741862,0.0002863681591006584,36,21,36,0,0,20,0,41,20,0,0,0,0,0,0,0,0,0,0,
160,MGH17,5,33,0,max_iter,0.0,0.5015871524810791,3000,0.006693144353448588,0.005150219186774052,3006,3001,3006,0,0,3000,0,6001,3000,0,0,0,0,0,0,0,0,0,0,
161,BT3,5,3,0,first_order,4.092780314010808,0.0006220340728759766,11,0.00021982454553715058,3.275517588019472e-5,12,12,12,0,0,11,0,23,11,0,0,0,0,0,0,0,0,0,0,
