id,name,nvar,ncon,nequ,status,objective,elapsed_time,iter,dual_feas,primal_feas,neval_obj,neval_grad,neval_cons,neval_jcon,neval_jgrad,neval_jac,neval_jprod,neval_jtprod,neval_hess,neval_hprod,neval_jhess,neval_jhprod,neval_residual,neval_jac_residual,neval_jprod_residual,neval_jtprod_residual,neval_hess_residual,neval_jhess_residual,neval_hprod_residual,extrainfo
139,HELIXNE,3,3,0,first_order,-6.617444900424222e-24,0.0011539459228515625,4,4.42531707059665e-8,9.146966569803612e-6,21,21,22,0,0,0,103,123,0,103,0,0,0,0,0,0,0,0,0,
140,RSNBRNE,2,2,0,first_order,0.0,0.0013458728790283203,4,7.447662040621077e-11,1.1266372276885066e-5,34,34,36,0,0,0,195,228,0,195,0,0,0,0,0,0,0,0,0,
141,CLUSTER,2,2,0,first_order,-1.6940658945086007e-20,0.0011591911315917969,4,9.706956895769995e-8,0.0006772860564714574,22,23,22,0,0,0,98,120,0,98,0,0,0,0,0,0,0,0,0,
142,RAT42,3,9,0,infeasible,8.0,0.02014899253845215,16,0.0,2.8384014750932107,295,299,538,0,0,0,3632,3931,0,3632,0,0,0,0,0,0,0,0,0,
143,METHANL8,31,31,0,first_order,0.0,10.917824983596802,6,1.7826717407456745e-6,9.715733220434166e-5,310,315,355,0,0,0,393032,393346,0,393032,0,0,0,0,0,0,0,0,0,
144,HS51,5,3,0,first_order,1.2306493694473571e-8,0.0010879039764404297,5,1.538100256127205e-11,6.749745961392875e-5,11,17,6,0,0,0,44,59,0,40,0,0,0,0,0,0,0,0,0,
145,QINGNE,100,100,0,first_order,1.3552527156068805e-20,0.04468798637390137,4,1.328445018396976e-9,0.00025607701529941913,20,22,20,0,0,0,3675,3696,0,3675,0,0,0,0,0,0,0,0,0,
146,HS56,7,4,0,first_order,-3.4558500270750816,0.0012538433074951172,4,5.6547510402207316e-8,0.000127059569721102,18,22,15,0,0,0,107,127,0,103,0,0,0,0,0,0,0,0,0,
147,BT12,5,3,0,first_order,6.188118844021682,0.002238035202026367,5,6.0500683265404125e-6,6.456940772070859e-7,46,48,45,0,0,0,409,455,0,405,0,0,0,0,0,0,0,0,0,
148,HATFLDDNE,3,10,0,first_order,-1.3552527156068805e-20,0.002846956253051758,5,1.3869860724446426e-7,0.00035924292256185955,40,37,44,0,0,0,250,286,0,250,0,0,0,0,0,0,0,0,0,
149,HIMMELBA,2,2,0,first_order,0.0,0.00046896934509277344,2,8.881784197001252e-14,8.881784197001252e-16,4,7,2,0,0,0,6,12,0,6,0,0,0,0,0,0,0,0,0,
150,HS111LNP,10,3,0,first_order,-47.7611751131692,0.0061838626861572266,4,7.33550143303016e-12,1.8446675556272397e-5,25,30,22,0,0,0,272,300,0,268,0,0,0,0,0,0,0,0,0,
151,HS52,5,3,0,first_order,5.326396103935144,0.0011069774627685547,5,2.3731304301687145e-10,2.8269493261763093e-5,10,16,5,0,0,0,39,53,0,35,0,0,0,0,0,0,0,0,0,
152,MISRA1B,2,14,0,infeasible,0.0,0.019774913787841797,18,12223.288990736008,0.27470835723253095,231,243,382,0,0,0,4183,4426,0,4183,0,0,0,0,0,0,0,0,0,
153,SINVALNE,2,2,0,first_order,3.3881317890172014e-21,0.001172780990600586,3,3.090932155646627e-6,0.0006162514858826705,32,31,34,0,0,0,160,190,0,160,0,0,0,0,0,0,0,0,0,
154,EXP2NE,2,10,0,first_order,-2.0679515313825692e-25,0.0015211105346679688,5,7.212626438860844e-8,1.7744932393126452e-6,18,23,14,0,0,0,78,100,0,78,0,0,0,0,0,0,0,0,0,
155,HIMMELBFNE,4,7,0,infeasible,2.097152e6,0.020821094512939453,16,0.0,1784.857834089661,331,336,590,0,0,0,4707,5043,0,4707,0,0,0,0,0,0,0,0,0,
156,MGH09,4,11,0,infeasible,-0.000244140625,0.03676199913024902,31,5979.030516388028,0.01753583770024228,505,532,809,0,0,0,7202,7734,0,7202,0,0,0,0,0,0,0,0,0,
157,ERRINRSMNE,50,98,0,infeasible,32.0,0.37366485595703125,16,0.0,6.142467167004822,341,347,577,0,0,0,38075,38422,0,38075,0,0,0,0,0,0,0,0,0,
158,POWERSUMNE,4,4,0,infeasible,0.0,0.012119054794311523,16,0.0,6.118124442936436,45,62,52,0,0,0,1951,2013,0,1951,0,0,0,0,0,0,0,0,0,
159,HS47,5,3,0,first_order,-0.02632647455485116,0.0023720264434814453,5,2.1603305993032664e-8,0.0005611019909442465,46,46,47,0,0,0,359,403,0,355,0,0,0,0,0,0,0,0,0,
160,MGH17,5,33,0,infeasible,-1.0,0.01415395736694336,16,0.0,1.0516825641250582,46,35,44,0,0,0,614,649,0,614,0,0,0,0,0,0,0,0,0,
161,BT3,5,3,0,first_order,4.088496399919056,0.0008919239044189453,4,2.400968583892981e-7,0.0006780698100028936,8,13,4,0,0,0,30,41,0,26,0,0,0,0,0,0,0,0,0,
