id,name,nvar,ncon,nequ,status,objective,elapsed_time,iter,dual_feas,primal_feas,neval_obj,neval_grad,neval_cons,neval_jcon,neval_jgrad,neval_jac,neval_jprod,neval_jtprod,neval_hess,neval_hprod,neval_jhess,neval_jhprod,neval_residual,neval_jac_residual,neval_jprod_residual,neval_jtprod_residual,neval_hess_residual,neval_jhess_residual,neval_hprod_residual,extrainfo,residuals,internal_msg
150,HS111LNP,10,3,0,first_order,-47.76208265096735,0.008,13,9.665043645215587e-5,1.0e-5,19,25,19,0,0,31,0,0,19,0,0,0,0,0,0,0,0,0,0,,"[1.1340603265233666e-6, 1.275922278645841e-6, -1.4292791421936325e-6]",Solve_Succeeded
151,HS52,5,3,0,first_order,5.326403798292388,0.004,4,4.440892098500626e-16,0.001,8,12,8,0,0,16,0,0,8,0,0,0,0,0,0,0,0,0,0,,"[-1.0011618845670356e-5, -8.497054085645098e-6, 2.404070716277416e-5]",Solve_Succeeded
152,MISRA1B,2,14,0,max_iter,0.0,2.636,4153,6.930956202546667e6,0.1,28899,4209,28901,0,0,4230,0,0,4186,0,0,0,0,0,0,0,0,0,0,,"[0.0586275454878229, 0.06402976854527215, 0.06356962124172005, 0.09346415709776598, 0.04727547389765394, 0.04622809902397486, 0.04293759602799236, -0.07698725394093645, -0.05543832064021993, -0.10762442197846254, -0.06313552532782517, -0.10126670785838231, 0.07415966707608514, 0.09279673098615854]",Solve_Failed
153,SINVALNE,2,2,0,first_order,0.0,0.002,3,1.943753270464573e-27,0.01,6,9,6,0,0,12,0,0,6,0,0,0,0,0,0,0,0,0,0,,"[0.0, 0.0]",Solve_Succeeded
154,EXP2NE,2,10,0,first_order,0.0,0.005,5,1.3884117633367055e-8,0.0001,10,15,10,0,0,20,0,0,10,0,0,0,0,0,0,0,0,0,0,,"[0.0, 2.6964901118602244e-6, 1.298802333687485e-6, -2.0863898272978766e-7, -1.2134949483345316e-6, -1.809773452819528e-6, -2.152936738439938e-6, -2.3470563506840843e-6, -2.4524620479133945e-6, -2.500605839918387e-6]",Solve_Succeeded
155,HIMMELBFNE,4,7,0,max_iter,0.0,1.6459999999999992,3803,1.059670919124037e10,10.0,6144,3863,6144,0,0,3884,0,0,3842,0,0,0,0,0,0,0,0,0,0,,"[31.402778253141538, -258.07728070095277, 842.4253177232894, -1087.1783870094227, 1018.3798598668791, -399.96736727543083, 171.5190260171152]",Solve_Failed
156,MGH09,4,11,0,max_iter,0.0,8.922999999999998,16412,2.174766226181646e6,0.01,37460,16462,37460,0,0,16483,0,0,16441,0,0,0,0,0,0,0,0,0,0,,"[-0.015211551033490507, 0.0016243771051839381, 0.0083555584675928, 0.031914421428609986, -0.004007714293382537, -0.004894064904851226, -0.00898774528685043, -0.011623046310174277, -0.007170397808677455, -0.01117310835115714, -0.006326308200795934]",Solve_Failed
157,ERRINRSMNE,50,98,0,max_iter,0.0,17.115999999999996,21483,7.506010065974352e7,1.0,29706,21537,29706,0,0,21558,0,0,21516,0,0,0,0,0,0,0,0,0,0,,"[0.8649310396262087, 0.1343186472294597, 0.6835957241191964, 1.1302664268635527, 0.7915625535242796, 0.832522443828881, 0.9248804500849083, 0.6885631375368895, 0.9548447739812799, 0.8611103429570748, 0.9494848727232587, 0.940847411778136, 0.8960280035743411, 0.9563170484395352, 0.7343702396894393, 0.9395226391711021, 0.7243556502918591, 0.8507189282345565, 0.9034188146844555, 0.6619452392886411, 0.9509718318259989, 0.8149185816621913, 0.9541423174660529, 0.9276874761475017, 0.9194702393421332, 0.9553830220339123, 0.790600735579083, 0.9481733893678196, 0.6717340933767659, 0.889825516115801, 0.8709422760541151, 0.6956652927808292, 0.9440848283188872, 0.7611929490211986, 0.9561553471003577, 0.9081329723242294, 0.9353030865713793, 0.9520377524532858, 0.8401341328313657, 0.9533561588217262, 0.665398833127243, 0.9159345993669554, 0.8233514736749732, 0.7602715009844452, 0.9330424214110885, 0.7048387067323315, 0.9558948005995394, 0.8795773307004566, 0.945679516108159, 0.12126075068152899, 0.13347676588316257, 0.13883429068957454, 0.180857428830075, 0.2527961975021846, 0.28228957917066266, 0.3089612856906864, 0.29287910637998193, 0.20477421247328834, 0.15655856226696566, 0.14210094752353228, 0.1219718457519999, 0.12242892609153799, 0.12752489065300682, 0.12876506628417983, 0.16211341002588486, 0.20757421422976277, 0.2502314948511244, 0.3197178420736962, 0.31626720283453347, 0.23350938199342086, 0.18635372507043518, 0.15409259765904815, 0.12543022377046947, 0.12526194238801694, 0.12371619458817161, 0.12339718204236814, 0.14800213000412527, 0.17067052184041176, 0.2195105860689086, 0.30786092102904133, 0.31729250133593206, 0.26537890452587765, 0.22845857496490152, 0.17027835633255747, 0.13277610056007175, 0.1300463673611098, 0.12167652904781326, 0.1215831439725694, 0.13767875031024074, 0.14839122538864763, 0.19284076626497418, 0.2868573602180807, 0.29709333234764573, 0.37814654738181447, 0.269513528979601, -0.13443171319918074, 0.13070053796335324, -5.653298486123212e-5]",Solve_Failed
158,POWERSUMNE,4,4,0,max_iter,0.0,3.2139999999999995,6179,855738.6083140273,0.01,13173,6232,13173,0,0,6253,0,0,6211,0,0,0,0,0,0,0,0,0,0,,"[-0.01626587777132466, 0.012232863061639102, -0.0038322850179884622, 0.0004303322318680803]",Solve_Failed
159,HS47,5,3,0,first_order,1.7393414892539335e-7,0.005,12,8.775788471319945e-5,1.0e-5,19,24,19,0,0,30,0,0,18,0,0,0,0,0,0,0,0,0,0,,"[-5.5459104674300086e-8, -3.1209579992787256e-7, 1.617665540543976e-7]",Solve_Succeeded
160,MGH17,5,33,0,max_iter,0.0,1.4239999999999997,2668,50061.71160092276,0.001,4302,2720,4309,0,0,2741,0,0,2699,0,0,0,0,0,0,0,0,0,0,,"[-0.002569780529715308, 0.004475974174850659, 0.0009922002368126862, -0.00106347375101624, -0.0028724405440771253, -0.0001564321259124449, -0.0004953287619754738, -0.0005784990472832227, 0.0005967273399350843, 0.0005686014313016656, 0.0012878559746306094, 0.001021066368446603, -0.0007250248472412312, 0.0017374041052028344, -0.000768727523971674, -0.00032104628499161463, 7.477243313753763e-5, -0.0005361027003188539, -0.0010737526967871615, 0.0005643168658649101, 0.0004940545402159237, -0.0011618876888728831, -0.0002790726369544631, 0.00026521314433130416, 0.0005895277270794231, 0.0008066596671015729, -0.0009773713180472904, -0.0006638564273466609, -0.0011616046193183413, 0.0006130917607972418, -0.00026333947134148117, 0.0012785675579247034, 0.00030170764820305006]",Solve_Failed
161,BT3,5,3,0,first_order,4.092965652571753,0.004,4,1.3322676295501878e-15,0.001,8,12,8,0,0,16,0,0,8,0,0,0,0,0,0,0,0,0,0,,"[-2.6136112876022665e-6, -2.6836720068604988e-6, 7.770773143559606e-6]",Solve_Succeeded
