id,name,nvar,ncon,nequ,status,objective,elapsed_time,iter,dual_feas,primal_feas,neval_obj,neval_grad,neval_cons,neval_jcon,neval_jgrad,neval_jac,neval_jprod,neval_jtprod,neval_hess,neval_hprod,neval_jhess,neval_jhprod,neval_residual,neval_jac_residual,neval_jprod_residual,neval_jtprod_residual,neval_hess_residual,neval_jhess_residual,neval_hprod_residual,extrainfo
138,VANDANIUMS,22,10,0,max_iter,0.0,0.42600584030151367,3000,0.22145117242046553,1.5158089430187829,3001,3001,3001,0,0,3000,0,6001,3000,0,0,0,0,0,0,0,0,0,0,
139,HELIXNE,3,3,0,first_order,0.0,0.001425027847290039,29,5.455462509162538e-7,3.431199525953103e-10,31,30,31,0,0,29,0,59,29,0,0,0,0,0,0,0,0,0,0,
140,RSNBRNE,2,2,0,first_order,0.0,0.0006840229034423828,13,9.499586989458843e-9,1.8999246620410304e-11,36,14,36,0,0,13,0,27,13,0,0,0,0,0,0,0,0,0,0,
141,CLUSTER,2,2,0,first_order,0.0,0.0005209445953369141,9,9.755359924333716e-9,8.299903319300831e-10,10,10,10,0,0,9,0,19,9,0,0,0,0,0,0,0,0,0,0,
142,RAT42,3,9,0,max_iter,0.0,0.37589192390441895,3000,0.03863726556301117,1.8622954354405152,95198,3001,95198,0,0,3000,0,6001,3000,0,0,0,0,0,0,0,0,0,0,
143,METHANL8,31,31,0,first_order,0.0,0.5158238410949707,1240,3.4328121360684294e-8,1.0717160492390576e-10,1246,1241,1246,0,0,1240,0,2481,1240,0,0,0,0,0,0,0,0,0,0,
144,HS51,5,3,0,first_order,3.1304862907815404e-14,0.0005700588226318359,10,4.947140564919857e-7,4.46282788502117e-10,11,11,11,0,0,10,0,21,10,0,0,0,0,0,0,0,0,0,0,
145,QINGNE,100,100,0,first_order,0.0,0.0027849674224853516,5,2.3051897018291034e-9,2.618119054886847e-10,8,6,8,0,0,5,0,11,5,0,0,0,0,0,0,0,0,0,0,
146,HS56,7,4,0,first_order,-3.455999917111161,0.004595041275024414,76,1.894192096507652e-7,5.756168697246267e-8,566,77,566,0,0,76,0,153,76,0,0,0,0,0,0,0,0,0,0,
147,BT12,5,3,0,first_order,6.188118807028431,0.0008189678192138672,15,6.639674311557848e-14,9.80256859017814e-9,31,16,31,0,0,15,0,31,15,0,0,0,0,0,0,0,0,0,0,
148,HATFLDDNE,3,10,0,max_iter,0.0,0.26831889152526855,3000,0.000396728515625,0.0002865577736125835,23657,3001,23657,0,0,3000,0,6001,3000,0,0,0,0,0,0,0,0,0,0,
149,HIMMELBA,2,2,0,first_order,0.0,0.0002601146697998047,4,2.9880300697923414e-9,2.9878322038712213e-12,5,5,5,0,0,4,0,9,4,0,0,0,0,0,0,0,0,0,0,
150,HS111LNP,10,3,0,first_order,-47.76109179200962,0.0068399906158447266,50,6.947402653167956e-10,8.993928664324802e-8,219,51,219,0,0,50,0,101,50,0,0,0,0,0,0,0,0,0,0,
151,HS52,5,3,0,first_order,5.32664321845378,0.0011420249938964844,21,4.57444496060333e-7,4.2860329594468505e-7,22,22,22,0,0,21,0,43,21,0,0,0,0,0,0,0,0,0,0,
152,MISRA1B,2,14,0,max_iter,0.0,0.38633108139038086,3000,0.006771489977836609,0.10762440579179611,97635,3001,97635,0,0,3000,0,6001,3000,0,0,0,0,0,0,0,0,0,0,
153,SINVALNE,2,2,0,first_order,0.0,0.0008509159088134766,17,3.1557543176342605e-7,6.311508635425614e-10,59,18,59,0,0,17,0,35,17,0,0,0,0,0,0,0,0,0,0,
154,EXP2NE,2,10,0,first_order,0.0,0.0004329681396484375,5,2.8659473531724106e-8,3.7987943520001455e-10,6,6,6,0,0,5,0,11,5,0,0,0,0,0,0,0,0,0,0,
155,HIMMELBFNE,4,7,0,max_iter,0.0,0.32225799560546875,3000,0.16206985712051392,1257.2472534558842,72314,3001,72314,0,0,3000,0,6001,3000,0,0,0,0,0,0,0,0,0,0,
156,MGH09,4,11,0,max_iter,0.0,0.23461103439331055,3000,0.0006165544775430334,0.02457049035730985,3001,3001,3001,0,0,3000,0,6001,3000,0,0,0,0,0,0,0,0,0,0,
157,ERRINRSMNE,50,98,0,max_iter,0.0,1.6480369567871094,3000,1.3534199752029963e-6,1.1302704595019295,67900,3001,67900,0,0,3000,0,6001,3000,0,0,0,0,0,0,0,0,0,0,
158,POWERSUMNE,4,4,0,max_iter,0.0,0.329632043838501,3000,0.00010248560283798724,4.732014322916012,74467,3001,74467,0,0,3000,0,6001,3000,0,0,0,0,0,0,0,0,0,0,
159,HS47,5,3,0,first_order,2.7659536398814578e-11,0.0015358924865722656,26,2.7338814797301665e-7,9.111224019697772e-8,42,27,42,0,0,26,0,53,26,0,0,0,0,0,0,0,0,0,0,
160,MGH17,5,33,0,max_iter,0.0,0.4979879856109619,3000,4.3848025625785325e-6,0.0051505817303620915,3006,3001,3006,0,0,3000,0,6001,3000,0,0,0,0,0,0,0,0,0,0,
161,BT3,5,3,0,first_order,4.093021925111355,0.0011861324310302734,23,2.439850010915734e-7,1.7950954450673962e-7,24,24,24,0,0,23,0,47,23,0,0,0,0,0,0,0,0,0,0,
