id,name,nvar,ncon,nequ,status,objective,elapsed_time,iter,dual_feas,primal_feas,neval_obj,neval_grad,neval_cons,neval_jcon,neval_jgrad,neval_jac,neval_jprod,neval_jtprod,neval_hess,neval_hprod,neval_jhess,neval_jhprod,neval_residual,neval_jac_residual,neval_jprod_residual,neval_jtprod_residual,neval_hess_residual,neval_jhess_residual,neval_hprod_residual,extrainfo
138,VANDANIUMS,22,10,0,infeasible,4.0,0.07238292694091797,16,0.0,2.660766009848816,73,89,58,0,0,0,2823,2912,0,2823,0,0,0,0,0,0,0,0,0,
139,HELIXNE,3,3,0,first_order,-6.617444900424222e-24,0.0011110305786132812,4,4.42531707059665e-8,9.146966569803612e-6,21,21,22,0,0,0,103,123,0,103,0,0,0,0,0,0,0,0,0,
140,RSNBRNE,2,2,0,first_order,0.0,0.0012640953063964844,4,7.447662040621077e-11,1.1266372276885066e-5,34,34,36,0,0,0,195,228,0,195,0,0,0,0,0,0,0,0,0,
141,CLUSTER,2,2,0,first_order,2.710505431213761e-20,0.002591848373413086,10,8.116817344425635e-8,5.0390330862790186e-5,48,51,47,0,0,0,235,285,0,235,0,0,0,0,0,0,0,0,0,
142,RAT42,3,9,0,infeasible,8.0,0.019346952438354492,16,0.0,2.8384014750932107,295,299,538,0,0,0,3632,3931,0,3632,0,0,0,0,0,0,0,0,0,
143,METHANL8,31,31,0,first_order,0.0,10.846899032592773,6,1.7826717407456745e-6,9.715733220434166e-5,310,315,355,0,0,0,393032,393346,0,393032,0,0,0,0,0,0,0,0,0,
144,HS51,5,3,0,first_order,1.2306493694473571e-8,0.0010929107666015625,5,1.538100256127205e-11,6.749745961392875e-5,11,17,6,0,0,0,44,59,0,40,0,0,0,0,0,0,0,0,0,
145,QINGNE,100,100,0,first_order,0.0,0.10358095169067383,5,1.2404818827839057e-9,1.0487841547215127e-13,23,27,22,0,0,0,8632,8658,0,8632,0,0,0,0,0,0,0,0,0,
146,HS56,7,4,0,first_order,-3.456000602567323,0.0014150142669677734,5,7.807092805951856e-7,4.184544872776271e-7,20,25,16,0,0,0,118,141,0,114,0,0,0,0,0,0,0,0,0,
147,BT12,5,3,0,first_order,6.188118844021682,0.0026700496673583984,5,6.0500683265404125e-6,6.456940772070859e-7,46,48,45,0,0,0,409,455,0,405,0,0,0,0,0,0,0,0,0,
148,HATFLDDNE,3,10,0,infeasible,-5.960464477539063e-8,0.029784202575683594,32,10.091827079804645,0.00025719863760614143,155,183,210,0,0,0,4512,4695,0,4512,0,0,0,0,0,0,0,0,0,
149,HIMMELBA,2,2,0,first_order,0.0,0.0004658699035644531,2,8.881784197001252e-14,8.881784197001252e-16,4,7,2,0,0,0,6,12,0,6,0,0,0,0,0,0,0,0,0,
150,HS111LNP,10,3,0,first_order,-47.7611751131692,0.006193876266479492,4,7.33550143303016e-12,1.8446675556272397e-5,25,30,22,0,0,0,272,300,0,268,0,0,0,0,0,0,0,0,0,
151,HS52,5,3,0,first_order,5.326396103935144,0.0010831356048583984,5,2.3731304301687145e-10,2.8269493261763093e-5,10,16,5,0,0,0,39,53,0,35,0,0,0,0,0,0,0,0,0,
152,MISRA1B,2,14,0,infeasible,0.0,0.01909613609313965,18,12223.288990736008,0.27470835723253095,231,243,382,0,0,0,4183,4426,0,4183,0,0,0,0,0,0,0,0,0,
153,SINVALNE,2,2,0,first_order,6.310887241768095e-30,0.0013151168823242188,4,1.7983355535676915e-19,2.157112403836388e-8,35,36,36,0,0,0,182,217,0,182,0,0,0,0,0,0,0,0,0,
154,EXP2NE,2,10,0,first_order,-2.0679515313825692e-25,0.0014829635620117188,5,7.212626438860844e-8,1.7744932393126452e-6,18,23,14,0,0,0,78,100,0,78,0,0,0,0,0,0,0,0,0,
155,HIMMELBFNE,4,7,0,infeasible,2.097152e6,0.01850414276123047,16,0.0,1784.857834089661,331,336,590,0,0,0,4707,5043,0,4707,0,0,0,0,0,0,0,0,0,
156,MGH09,4,11,0,infeasible,-0.000244140625,0.03560018539428711,31,5979.030516388028,0.01753583770024228,505,532,809,0,0,0,7202,7734,0,7202,0,0,0,0,0,0,0,0,0,
157,ERRINRSMNE,50,98,0,infeasible,32.0,0.3765270709991455,16,0.0,6.142467167004822,341,347,577,0,0,0,38075,38422,0,38075,0,0,0,0,0,0,0,0,0,
158,POWERSUMNE,4,4,0,infeasible,0.0,0.01283717155456543,16,0.0,6.118124442936436,45,62,52,0,0,0,1951,2013,0,1951,0,0,0,0,0,0,0,0,0,
159,HS47,5,3,0,first_order,-0.026717030147874264,0.0028378963470458984,7,5.513043662823849e-11,4.030908931626964e-6,52,55,51,0,0,0,408,461,0,404,0,0,0,0,0,0,0,0,0,
160,MGH17,5,33,0,infeasible,-1.0,0.013360977172851562,16,0.0,1.0516825641250582,46,35,44,0,0,0,614,649,0,614,0,0,0,0,0,0,0,0,0,
161,BT3,5,3,0,first_order,4.092998444298374,0.0010950565338134766,5,1.1598836914330796e-10,3.715718682878774e-6,10,16,5,0,0,0,42,56,0,38,0,0,0,0,0,0,0,0,0,
