id,name,nvar,ncon,nequ,status,objective,elapsed_time,iter,dual_feas,primal_feas,neval_obj,neval_grad,neval_cons,neval_jcon,neval_jgrad,neval_jac,neval_jprod,neval_jtprod,neval_hess,neval_hprod,neval_jhess,neval_jhprod,neval_residual,neval_jac_residual,neval_jprod_residual,neval_jtprod_residual,neval_hess_residual,neval_jhess_residual,neval_hprod_residual,extrainfo,residuals,internal_msg
98,ARGAUSS,3,15,0,first_order,0.0,0.003,3,6.809307733050222e-5,0.001,7,11,7,0,0,15,0,0,7,0,0,0,0,0,0,0,0,0,0,,"[3.178374278713431e-5, -1.5465859843719434e-5, 1.5768777953883376e-5, 9.330833720722792e-5, 8.969124285258573e-5, 0.00010426438497398608, 3.494484599582263e-5, -8.295305973062754e-5, 3.494484599582279e-5, 0.00010426438497398625, 8.969124285258595e-5, 9.330833720722813e-5, 1.5768777953883376e-5, -1.5465859843719434e-5, 3.178374278713431e-5]",Solve_Succeeded
99,CHNRSNBMNE,50,98,0,first_order,0.0,0.046000000000000006,38,7.204779003694428e-5,0.01,73,44,75,0,0,47,0,0,41,0,0,0,0,0,0,0,0,0,0,,"[-5.513921284734344e-9, -0.0001271649801568652, -9.73490290735542e-9, -6.508678034017611e-5, -5.869354700287366e-9, -5.200914895956972e-5, -2.1509349427733486e-9, -3.746007190537663e-5, -2.3411039443654873e-9, -1.9323352150117786e-5, -3.829807452859697e-9, -9.776249254387064e-6, -6.743782073287535e-9, -4.917006986473798e-6, -1.1035187290525772e-8, -2.4667367025473e-6, -9.206214656908083e-9, -1.2397070001962136e-6, -2.6530596821079757e-9, -6.313006096188128e-7, -2.1119282116560795e-9, -3.189549822894407e-7, -3.1605860014205716e-9, -1.602291963974738e-7, -5.461680968115543e-9, -8.052948504993898e-8, -9.203476268442277e-9, -4.083751170238419e-8, -1.0552131849044703e-8, -2.233261027840396e-8, -3.421702909581877e-9, -1.9711110135572135e-8, -2.017190204454204e-9, -1.5071508053456097e-8, -2.7404968453735396e-9, -8.587219203605197e-9, -4.663836647398169e-9, -4.749988217161138e-9, -8.064262656170837e-9, -2.8686452367398656e-9, -1.1417109540358025e-8, -2.7424674129532174e-9, -5.1316979230401735e-9, -8.056314350355171e-9, -2.1725420694430253e-9, -1.1867452186454327e-8, -2.5695574533625103e-9, -7.493524450571654e-9, -4.269412116513308e-9, 9.4572364159177e-9, 8.539666998045053e-9, 1.7065736856103423e-8, 1.2573499024408313e-8, 3.7267953704421135e-8, 2.7067637322707213e-8, 3.496151435129466e-8, 3.623564221285269e-8, 1.560244994902863e-8, 2.06511981597723e-8, 9.222228957282764e-9, 1.0366188367100369e-8, 8.804884655666772e-9, 8.166561064547211e-9, 1.387807628786973e-8, 1.0497375141952189e-8, 3.1249210872361997e-8, 2.069064650290699e-8, 3.680956072056856e-8, 3.5930399557678654e-8, 1.854997442686747e-8, 2.6903705885417836e-8, 9.805640631186525e-9, 1.2357962299986729e-8, 8.11117357663436e-9, 8.466077972716205e-9, 1.1181673940210706e-8, 9.543719934718601e-9, 2.487432469265611e-8, 1.713657520906173e-8, 4.4550356657072554e-8, 3.677384448553178e-8, 3.5093995521112687e-8, 3.4376802856630215e-8, 1.3784463163654228e-8, 1.4887905782702615e-8, -1.4275782623240534e-8, 8.607879031368705e-9, -6.402248259952036e-8, 8.183009460340246e-9, 1.2553334840678622e-6, 1.2729930514856953e-8, 4.245272329954884e-5, 2.8063235953523978e-8, 0.00011228062738278741, 2.9716577487496474e-8, 1.937167598586928e-5, 6.389051718841543e-9, -1.1761335184160676e-31]",Solve_Succeeded
100,MWRIGHT,5,3,0,first_order,41.44762543167614,0.008,12,5.123343861512808e-5,0.0001,22,24,23,0,0,30,0,0,18,0,0,0,0,0,0,0,0,0,0,,"[-1.6819898682967726e-6, 8.571898844879312e-5, -4.135773263139033e-6]",Solve_Succeeded
101,BEALENE,2,3,0,first_order,0.0,0.001,10,0.0004645658429532906,0.001,30,18,33,0,0,22,0,0,14,0,0,0,0,0,0,0,0,0,0,,"[0.00041012011796232126, 8.506040434878175e-5, -0.00027074034804260103]",Solve_Succeeded
102,BT4,3,2,0,first_order,-45.50914523606971,0.006,10,2.2759663504956507e-6,0.001,14,18,14,0,0,22,0,0,14,0,0,0,0,0,0,0,0,0,0,,"[-9.042837897378316e-5, -1.223374327310252e-5]",Solve_Succeeded
103,TRIGON2NE,10,31,0,max_iter,0.0,9.933000000000002,21855,7.317146873132382e7,0.1,26135,21908,26135,0,0,21929,0,0,21887,0,0,0,0,0,0,0,0,0,0,,"[1.0, 2.108798571385835e-5, 0.0, 0.7643917449654174, 0.0, 0.0, 0.668143350821111, 2.3314226111959574e-5, 0.0, 0.5580214022423582, 0.0, 0.0, 0.5580214022423582, -3.7233097108305305e-5, 0.0, 0.7643917449653953, 0.0, 0.0, -2.8078400061689107e-5, -7.317376230381302e-5, 0.0, -2.8981812153915066e-7, -7.50837828887108e-8, -4.2718278299768906e-8, -0.022197277072988197, -2.9341689166113913e-8, -0.021576946331377193, -0.021576946331377394, -2.40004524343006e-8, 0.034532357769486766, -0.022197277072220016]",Solve_Failed
104,BT2,3,1,0,first_order,0.03256820788623913,0.008,11,1.8982488985130885e-6,0.0001,16,21,16,0,0,26,0,0,16,0,0,0,0,0,0,0,0,0,0,,[3.0594801605921736e-7],Solve_Succeeded
105,YFITNE,3,17,0,first_order,0.0,0.006,9,0.0009380578730291411,0.01,14,15,14,0,0,18,0,0,12,0,0,0,0,0,0,0,0,0,0,,"[-7.584365273268379e-6, -1.1110096932912157e-5, -1.1017680781143582e-5, -8.76790724202393e-6, -5.507415385617477e-6, -1.470057586225391e-6, 3.108738556427751e-6, 7.809386743496717e-6, 1.221356572077368e-5, 1.6089664211360773e-5, 1.9210261600361572e-5, 2.0437874797574543e-5, 1.8323749734181632e-5, 1.3577594549103386e-5, 1.5842096467087426e-6, -1.8533517506038287e-5, -4.997613681392149e-5]",Solve_Succeeded
106,DENSCHNCNE,2,2,0,first_order,0.0,0.005,6,4.5579866514949105e-6,0.0001,12,16,12,0,0,21,0,0,11,0,0,0,0,0,0,0,0,0,0,,"[-1.7093972508708743e-5, 9.993244664378869e-6]",Solve_Succeeded
107,HATFLDENE,3,21,0,first_order,0.0,0.004,7,0.0004081881850785188,0.0001,12,17,12,0,0,22,0,0,12,0,0,0,0,0,0,0,0,0,0,,"[-0.00012902654422956242, 0.0005858829808384739, -1.0801094680788092e-5, -0.000164588360626018, -0.00010834829098914828, -6.295344488937461e-5, -0.00023789020847800096, 0.00016816129399281295, -3.322342700137011e-5, -2.073603918153436e-5, -6.383178337450397e-5, -0.00012320077687337977, -0.00015121548541801596, -9.235556097435932e-5, -8.361118263656993e-5, -5.486598110443878e-5, -2.9260573146652616e-5, 7.646231887522474e-5, 0.0001516302361472987, 0.00019132996128059425, 0.0002961122690381007]",Solve_Succeeded
108,WAYSEA2NE,2,2,0,first_order,0.0,0.003,4,0.0008722293764373982,0.001,13,12,13,0,0,16,0,0,8,0,0,0,0,0,0,0,0,0,0,,"[9.497176344835348e-5, -0.0002086547673894538]",Solve_Succeeded
109,HS46,5,2,0,first_order,1.1436090927552062e-6,0.006,9,0.00020839264381783792,0.0001,14,19,14,0,0,24,0,0,14,0,0,0,0,0,0,0,0,0,0,,"[-2.5142926728037866e-5, 4.62100906091166e-5]",Solve_Succeeded
110,POWELLSE,4,4,0,first_order,0.0,0.003,5,0.0003851900414348202,0.01,8,11,8,0,0,14,0,0,8,0,0,0,0,0,0,0,0,0,0,,"[6.597424623527085e-22, -8.069810901340426e-23, -9.180797531306844e-5, -1.4253806032179693e-6]",Solve_Succeeded
111,HS49,5,2,0,first_order,4.573246038631237e-6,0.006,11,0.0003955746171901402,0.0001,16,21,16,0,0,26,0,0,16,0,0,0,0,0,0,0,0,0,0,,"[7.523163845262638e-37, 2.7561665763534417e-35]",Solve_Succeeded
112,ROSZMAN1,4,25,0,max_iter,0.0,19.582,41146,1.1167927179675985e7,0.01,41269,41188,41269,0,0,41209,0,0,41167,0,0,0,0,0,0,0,0,0,0,,"[0.04183203467250917, 0.04149701000359163, 0.04111081152386007, -0.0358306210214873, -0.03774859468775279, -0.03878734903003003, 0.005560396910939896, 0.002918463489603986, -0.0025539794599538923, -0.03970630506476293, -0.04233518983969709, -0.02532852001579533, -0.029422937705485836, -0.036622999443555584, -0.016628126791287227, -0.026702500883626922, -0.0272690007941217, 0.008129315429060497, 0.001131956553066314, -0.00047139955141428696, 0.017057079411408216, 0.015112491483229303, 0.0394164982007133, 0.06981727262983589, 0.07582419398842773]",Solve_Failed
113,MEYER3NE,3,16,0,max_iter,0.0,0.06500000000000002,92,5.820575655548876,10.0,240,134,250,0,0,155,0,0,113,0,0,0,0,0,0,0,0,0,0,,"[34780.0, 28610.0, 23650.0, 19630.0, 16370.0, 13720.0, 11540.0, 9744.0, 8261.0, 7030.0, 6005.0, 5147.0, 4427.0, 3820.0, 3307.0, 2872.0]",Solve_Failed
114,MISRA1D,2,14,0,max_iter,0.0,3.9099999999999993,6332,4.242927284894904e6,0.01,50287,6385,50287,0,0,6406,0,0,6364,0,0,0,0,0,0,0,0,0,0,,"[0.046005220420507066, 0.04949687796064576, 0.04891815686971791, 0.0807297191573926, 0.03837637385887497, 0.04223492930112456, 0.04360706440682773, -0.07171185309781945, -0.04551705621602003, -0.09541782410836308, -0.05010129869946972, -0.09056669293518727, 0.07246811611393435, 0.07417170476446412]",Solve_Failed
115,LANCZOS2,6,24,0,first_order,0.0,0.052000000000000005,59,0.0001653371940468773,0.0001,175,71,202,0,0,77,0,0,65,0,0,0,0,0,0,0,0,0,0,,"[-0.00022012712353279118, 8.714423318291611e-5, 0.00020670707147028635, 0.00020502334434978887, 0.00011848110779517495, 9.45138446317006e-6, -9.954700404090787e-5, -0.00018354462164977544, -0.0002312852727677413, -0.00023923167779340301, -0.00020709708951746655, -0.00014375007178140374, -5.6604357977739705e-5, 4.283399641809531e-5, 0.00014158195939571985, 0.000228702224639442, 0.0002942427688580979, 0.0003251336804231306, 0.0003138214052430443, 0.00025182404120574654, 0.00013102322632531732, -5.3259191900990805e-5, -0.0003061398674139458, -0.000631474580228932]",Solve_Succeeded
116,HS78,5,3,0,first_order,-2.919691709674749,0.003,3,8.602879504548966e-6,0.001,7,11,7,0,0,15,0,0,7,0,0,0,0,0,0,0,0,0,0,,"[1.3457643574051287e-5, -9.114575626831365e-6, -1.1761386328120615e-6]",Solve_Succeeded
117,BOOTH,2,2,0,first_order,0.0,0.002,2,0.0,0.01,5,8,5,0,0,11,0,0,5,0,0,0,0,0,0,0,0,0,0,,"[0.0, 0.0]",Solve_Succeeded
118,OSBORNE1,5,33,0,max_iter,0.0,0.6880000000000003,991,45828.45893347925,0.001,4580,1043,4580,0,0,1064,0,0,1022,0,0,0,0,0,0,0,0,0,0,,"[-0.0025698640999684942, 0.0044760079272468545, 0.0009922694826662282, -0.0010634120550441664, -0.002872405084479227, -0.00015642707604928045, -0.0004953503524381144, -0.000578539825784876, 0.0005966758571727177, 0.0005685472088735884, 0.0012878056439974727, 0.0010210248926350368, -0.0007250542108484495, 0.0017373885421697037, -0.0007687289402936474, -0.0003210342885465983, 7.479629142133091e-5, -0.0005360691043792469, -0.0010737118469970352, 0.0005643623052342035, 0.0004941018687699281, -0.0011618410960156683, -0.0002790292467911233, 0.00026525107983467754, 0.000589558207068772, 0.0008066809608284918, -0.0009773606656887375, -0.0006638576005430284, -0.0011616185435826684, 0.0006130644011443772, -0.00026338073035967445, 0.0012785121331835992, 0.00030163796556304087]",Solve_Failed
119,BA-L1,57,12,0,first_order,0.0,0.005,5,9.999990110637776e-7,0.1,10,9,10,0,0,11,0,0,7,0,0,0,0,0,0,0,0,0,0,,"[-1.0029337280809125e-8, -1.0053607241850004e-8, -1.0051659603618757e-8, -1.0072122113777282e-8, -1.0039019723157017e-8, -1.0064763997924553e-8, -1.0376637743503281e-8, -1.0153628927228597e-8, -1.0070147200488822e-8, -9.944682029250362e-9, -1.0063983237051932e-8, -9.960955237725555e-9]",Solve_Succeeded
120,ERRINROSNE,50,98,0,max_iter,0.0,13.613,17618,7.384260195784691e7,1.0,22097,17672,22097,0,0,17693,0,0,17651,0,0,0,0,0,0,0,0,0,0,,"[0.897214731024173, 0.07606345262360686, 0.7408778693949649, 1.095909518075332, 0.9020530394368087, 0.9299766621819967, 0.8929854003128964, 0.9305128414541276, 0.916809370609042, 0.8910800345785735, 0.9378242619854006, 0.9454556758461322, 0.8939095542756955, 0.8905281318373723, 0.9137762536042434, 0.8549442024523235, 0.9109762925204195, 0.8665683182165712, 0.9466043211917368, 0.9089750551869448, 0.9172614528110236, 0.9199476169154361, 0.9307007963751375, 0.8933073581759565, 0.9052262517212096, 0.889635907138666, 0.8965409395268338, 0.8835687265983022, 0.9401670616937654, 0.8827946047622534, 0.9207599734016678, 0.8997778560132178, 0.9616107427798424, 0.6669128609374433, 0.891716286295298, 0.6186643865484934, 0.8907574816276843, 0.8556371283156791, 0.8983913855983272, 0.9242948428315053, 0.9574478957317796, 0.8026791412072427, 0.8948046823631879, 0.8782850761561442, 0.9151219225124184, 0.90274996292696, 0.8640938713950149, 0.9201449259977103, 0.9397608230589906, 0.1523854660636462, 0.23528843573730615, 0.16394503621356182, 0.15918150943099976, 0.17487446228393594, 0.1917732938301632, 0.1730422083651331, 0.11389715325926167, 0.2747145346639069, 0.21555565874747515, 0.15274620772331074, 0.19673958110647055, 0.13968035457208666, 0.18389154796973142, 0.24858026128319088, 0.10393413636311963, 0.34356602484873383, 0.18765408813080062, 0.1977894393990901, 0.14987872580855888, 0.20007161826045325, 0.20776149154352158, 0.20197170959234428, 0.17821844658460378, 0.19781318300358544, 0.15418161137961134, 0.2045306124002769, 0.17714481524906645, 0.1714624653636724, 0.13805052184322844, 0.1648477790324817, 0.1951392358650719, 0.19962990775313322, 0.17861953245113069, 0.2271870822724527, 0.19515582045378338, 0.22156910758025453, 0.14132218772594207, 0.132061781668152, 0.18696877145009505, 0.20384923775913227, 0.20311248426381748, 0.1665714571181778, 0.19384091845356818, 0.24967599751183564, 0.2888040839959353, -0.076190285186498, 0.12121108405855631, -6.341628144487168e-5]",Solve_Failed
121,ZANGWIL3,3,3,0,first_order,0.0,0.001,3,1.9721522630525295e-31,0.001,7,11,7,0,0,15,0,0,7,0,0,0,0,0,0,0,0,0,0,,"[0.0, 0.0, 0.0]",Solve_Succeeded
122,MGH10S,3,16,0,max_iter,0.0,0.45099999999999996,942,2.2342188795217756e16,10.0,990,984,1088,0,0,1005,0,0,963,0,0,0,0,0,0,0,0,0,0,,"[22342.188875845888, 16172.954565750466, 11213.720211458976, 7194.48581297382, 3935.2513702973133, 1286.0168834319027, -893.217647620099, -2688.452222856245, -4170.686842274264, -5400.921505871666, -6425.156213646185, -7282.390965595372, -8001.625761716824, -8607.860602008275, -9120.095486467277, -9554.330415091476]",Solve_Failed
123,DENSCHNFNE,2,2,0,first_order,0.0,0.003,3,2.1847627543570822e-5,0.01,6,9,6,0,0,12,0,0,6,0,0,0,0,0,0,0,0,0,0,,"[3.7374647107058515e-6, -2.655576642674529e-6]",Solve_Succeeded
124,HIMMELBC,2,2,0,first_order,0.0,0.003,5,1.6482136042941513e-7,0.001,9,13,9,0,0,17,0,0,9,0,0,0,0,0,0,0,0,0,0,,"[3.557340507883073e-6, -6.277906593418916e-7]",Solve_Succeeded
125,LANCZOS3,6,24,0,first_order,0.0,0.067,70,0.0009613111475352716,0.0001,245,82,288,0,0,89,0,0,76,0,0,0,0,0,0,0,0,0,0,,"[0.0005307317443081136, -0.0004355097194114046, -0.0005231668307330308, -0.00030728956826290676, -1.1616831662651183e-5, 0.0002875334940593881, 0.00039216557832955843, 0.00048264314953048066, 0.000414060895156441, 0.00023048800059468827, 0.0001141413812163148, -0.00011700158828781053, -0.0002524502277672961, -0.000364831442880608, -0.00041118975985975385, -0.00045463694776716804, -0.0005021365148847847, -0.00035508343075675775, -0.0002700325434363769, -0.00012747820038127954, 9.297747784640444e-5, 0.00033238564173238846, 0.0006681860305870849, 0.0009267451876511629]",Solve_Succeeded
126,HYPCIR,2,2,0,first_order,0.0,0.003,4,8.036802570688405e-5,0.001,8,12,8,0,0,16,0,0,8,0,0,0,0,0,0,0,0,0,0,,"[0.00018575997085771472, 9.29198592596514e-5]",Solve_Succeeded
127,HEART6,6,6,0,first_order,0.0,0.019000000000000003,39,7.881377456958635e-7,0.0001,66,49,69,0,0,54,0,0,44,0,0,0,0,0,0,0,0,0,0,,"[-4.272564017113524e-5, 1.0117274354435043e-5, 8.849519086146662e-6, 5.222085778837401e-7, -2.296691157681775e-7, 2.2957285495914997e-7]",Solve_Succeeded
128,BIGGS6NE,6,13,0,first_order,0.0,0.051,79,3.264842554178554e-6,0.001,92,89,96,0,0,94,0,0,84,0,0,0,0,0,0,0,0,0,0,,"[1.2619939362580948e-5, -3.340203439797067e-5, 7.182723628961114e-6, 9.37797007668573e-6, 5.027586122572682e-6, 5.726813302794204e-6, 7.55471136109926e-6, 6.059475515733225e-6, 8.165944109737031e-7, -5.6136591903375305e-6, -9.820848768103338e-6, -9.025817854301822e-6, -1.679292489110279e-6]",Solve_Succeeded
129,LANCZOS1,6,24,0,first_order,0.0,0.033999999999999996,41,1.7146052074378665e-5,0.0001,121,53,138,0,0,59,0,0,47,0,0,0,0,0,0,0,0,0,0,,"[-0.00023303813533012162, 0.00010180379272951537, 0.00022164494915288287, 0.00020456938287867152, 0.00011389194154506615, -2.6444877879181025e-6, -0.00011175719367243461, -0.00019270705243780453, -0.00023499611278055818, -0.00023607911405433243, -0.0001992579706503257, -0.00013185836855813716, -4.37265466314474e-5, 5.398031176533996e-5, 0.0001497068385594775, 0.0002321772071532046, 0.00029086201546110285, 0.000316278142809676, 0.0003001522413471613, 0.00023549311357516777, 0.0001165727390959408, -6.112756977908817e-5, -0.0003010209562876568, -0.000605532386112329]",Solve_Succeeded
130,S316-322,2,1,0,first_order,334.3016330311258,0.026000000000000002,61,0.00010387094618207202,1.0e-5,68,75,68,0,0,82,0,0,68,0,0,0,0,0,0,0,0,0,0,,[-7.078419334686036e-5],Solve_Succeeded
131,HIMMELBD,2,2,0,max_iter,0.0,16.592,44443,2.5354079276337415e8,1.0,46258,44490,46259,0,0,44511,0,0,44469,0,0,0,0,0,0,0,0,0,0,,"[-2.4336012022826745, 0.01216609127519675]",Solve_Failed
132,FLT,2,2,0,first_order,0.0,0.004,8,0.0003342155616432624,0.001,12,16,12,0,0,20,0,0,12,0,0,0,0,0,0,0,0,0,0,,"[1.5246903013843831e-5, 1.1741774736904467e-7]",Solve_Succeeded
133,FREURONE,2,2,0,max_iter,0.0,0.017,31,0.011641532182693481,1.0,62,73,62,0,0,94,0,0,52,0,0,0,0,0,0,0,0,0,0,,"[-4.94895209510256, 4.94895209510256]",Solve_Failed
134,DANWOOD,2,6,0,max_iter,0.0,2.5989999999999993,6482,1.5063094499168983e6,0.01,7766,6535,7766,0,0,6556,0,0,6514,0,0,0,0,0,0,0,0,0,0,,"[-0.036115993786734996, 0.009845957323408148, 0.0125898990098908, 0.007358198562811494, 0.03669230915782228, -0.036837838380488874]",Solve_Failed
135,HYDCAR6,29,29,0,first_order,0.0,0.004,7,3.196182005524089e-7,0.001,11,15,11,0,0,19,0,0,11,0,0,0,0,0,0,0,0,0,0,,"[-8.594526537160584e-6, 2.5965605691432434e-5, -8.63909533222411e-6, -8.831433999833818e-6, -9.064739758674183e-6, -9.855942904768542e-6, -7.825974695481453e-6, 2.954489245947264e-5, -8.67972553845931e-6, -9.278415545866568e-6, -9.805400522122152e-6, -1.059458414321636e-5, 7.5216892853564386e-6, -6.710475136484761e-6, 7.395930594569743e-6, 7.156190696975127e-6, 6.4132416646617794e-6, 4.547200361498867e-6, 1.2934341068813238e-6, -2.713111421040338e-7, 2.7779011742915004e-7, -8.778374179386135e-7, 1.1594447076545624e-5, -6.547198539860889e-7, -3.402936081672293e-7, -2.871086184370658e-7, -2.6633701420667975e-7, -2.3398987000473425e-7, -1.97091292473039e-7]",Solve_Succeeded
136,VIBRBEAMNE,8,30,0,max_iter,0.0,2.3040000000000003,4113,8.325036885440796e6,0.1,6313,4168,6313,0,0,4189,0,0,4147,0,0,0,0,0,0,0,0,0,0,,"[0.002853248745763197, -0.013061059589169753, 0.09589440912518113, 0.028137842026747028, 0.04819343939734268, -0.10316825253255602, 0.022155033205599025, 0.033226484392340494, -0.12442680415702707, 0.028534712762669882, 0.17320302208842733, 0.014877333450014869, -0.0940944227789725, -0.0623840728138455, -0.03510421803305539, -0.0703496761650253, 0.06533538736251573, -0.029763234246796475, -0.02843497716197831, -0.011817273664395566, 0.07501929789839203, 0.07735680235862548, -0.11546692833992347, -0.0854132520584014, 0.10638980113635409, 0.014934712239672236, -0.06351668248881502, 0.016276488075067166, -0.10653117984801584, 0.027242260707913954]",Solve_Failed
137,HEART8,8,8,0,first_order,0.0,0.008,14,0.00010792215773235405,0.01,22,20,23,0,0,23,0,0,17,0,0,0,0,0,0,0,0,0,0,,"[0.00021172515146758095, -5.770758136595423e-5, -0.00011530446623605334, 3.80384070443919e-5, 1.5278416044890025e-5, 6.173882204793535e-6, -9.666965779600578e-7, -5.394043082276173e-6]",Solve_Succeeded
138,VANDANIUMS,22,10,0,max_iter,0.0,1.2139999999999993,2627,5.65085167437408e10,1.0,4420,2686,4420,0,0,2707,0,0,2665,0,0,0,0,0,0,0,0,0,0,,"[-0.14788237372887475, 0.9905843998208088, 0.3327735096607136, -0.39373336718102736, 1.3292015868849834, 0.5084361576740115, 0.819611466368769, -0.14986432506026665, -1.062099586120399, 1.4011512329951303]",Solve_Failed
139,HELIXNE,3,3,0,first_order,0.0,0.004,8,5.4568873153638425e-5,0.01,13,14,13,0,0,17,0,0,11,0,0,0,0,0,0,0,0,0,0,,"[-4.2313740641846884e-5, -8.146129336085307e-6, 4.231374064184732e-6]",Solve_Succeeded
140,RSNBRNE,2,2,0,first_order,0.0,0.002,3,2.210316904982754e-27,0.01,6,9,6,0,0,12,0,0,6,0,0,0,0,0,0,0,0,0,0,,"[0.0, 0.0]",Solve_Succeeded
141,CLUSTER,2,2,0,first_order,0.0,0.005,8,0.0001405936707895303,0.0001,13,18,13,0,0,23,0,0,13,0,0,0,0,0,0,0,0,0,0,,"[0.00010435570247566633, -0.00016444261004476776]",Solve_Succeeded
142,RAT42,3,9,0,max_iter,0.0,5.447,13606,1.6966996258233848e8,1.0,15575,13661,15575,0,0,13682,0,0,13640,0,0,0,0,0,0,0,0,0,0,,"[0.3818763580337411, -0.6312220238674244, 1.8621359276565006, -1.2024112594964917, -0.689708557567134, 0.14660354186806016, 1.1833583189329269, 0.08370247757574534, -0.8332921255495133]",Solve_Failed
143,METHANL8,31,31,0,first_order,0.0,0.004,4,0.0001433751125815048,0.001,8,12,8,0,0,16,0,0,8,0,0,0,0,0,0,0,0,0,0,,"[-2.433976858324247e-6, 0.00013622507014384735, -5.152235431354121e-6, -8.208184235407393e-6, -1.202053109430548e-5, -1.4025660525558378e-5, -1.4086870343572996e-5, -1.494747197016116e-5, 2.807474786200083e-6, -5.336557981829894e-5, 3.474577096415399e-6, 4.5682112741314745e-6, 7.736140992287005e-6, 1.060190400804502e-5, 1.4022093571328632e-5, 1.3422056991011487e-5, -4.769604704710087e-6, 1.2831438872566807e-6, 3.363670840624683e-6, 7.057191329785684e-6, 9.591536363880648e-6, -1.8659387448021337e-5, 0.00010464189974597276, -1.0774431236721078e-6, -4.6717744700119557e-7, -4.773736184071989e-7, -3.932194635428853e-7, -2.5523920805416737e-7, -1.5135708990266102e-7, -1.4725770080967957e-7, -3.43426194856166e-7]",Solve_Succeeded
144,HS51,5,3,0,first_order,5.579863069560224e-8,0.002,2,5.230191280070073e-16,0.01,5,8,5,0,0,11,0,0,5,0,0,0,0,0,0,0,0,0,0,,"[3.70268219330068e-5, 4.54348164487077e-6, -0.00014356380608714775]",Solve_Succeeded
145,QINGNE,100,100,0,first_order,0.0,0.004,4,0.0003865120177191947,0.1,9,8,9,0,0,10,0,0,6,0,0,0,0,0,0,0,0,0,0,,"[5.4191786474921955e-11, 9.32796880068372e-6, 2.2845222456848585e-5, 2.6656993239596374e-5, 2.1722646816454624e-5, 1.1761725031506076e-5, -1.9558582907940048e-7, -1.2194843902763736e-5, -2.3121588236892435e-5, -3.2423128800805265e-5, -3.9897419953159596e-5, -4.555046263377514e-5, -4.95045058165975e-5, -5.1940525519812014e-5, -5.306298297990883e-5, -5.3078810885604996e-5, -5.218539098348317e-5, -5.0564160714658066e-5, -4.8377701658521705e-5, -4.5768942259357195e-5, -4.2861606191664514e-5, -3.976135703416192e-5, -3.6557294582470826e-5, -3.332358944148871e-5, -3.0121126769281845e-5, -2.699908394625597e-5, -2.3996401245290552e-5, -2.1143126186923267e-5, -1.8461625645187565e-5, -1.5967667826667642e-5, -1.3671380869877126e-5, -1.1578097241241037e-5, -9.689094146855468e-6, -8.00224036567182e-6, -6.512559584356467e-6, -5.212719700727064e-6, -4.093456805060944e-6, -3.1439417369407557e-6, -2.352096305630741e-6, -1.704865487339724e-6, -1.18845119054245e-6, -7.885125204096233e-7, -4.903368765896837e-7, -2.7898568489941045e-7, -1.3941808921051624e-7, -5.659551042744293e-8, -1.5569610267718303e-8, -1.5558734179493827e-9, 5.262372135272919e-12, 3.3980469601319063e-9, 2.25903648946868e-8, 7.120071382135662e-8, 1.624721041731947e-7, 3.09251913986619e-7, 5.239768581261767e-7, 8.186623404269483e-7, 1.204895552447613e-6, 1.6938317656083057e-6, 2.2961933356172026e-6, 3.022271001282273e-6, 3.881927114566391e-6, 4.884600486781965e-6, 6.039312577511835e-6, 7.354674789270682e-6, 8.838896662689139e-6, 1.0499794794768813e-5, 1.2344802326891627e-5, 1.4380978870343758e-5, 1.6615020755599702e-5, 1.9053271507630393e-5, 2.170173246342222e-5, 2.4566073460303983e-5, 2.7651643534116685e-5, 3.0963481575716975e-5, 3.450632690224671e-5, 3.8284629706763704e-5, 4.230256135590374e-5, 4.6564024510451635e-5, 5.1072663048627384e-5, 5.583187177548611e-5, 6.084480590568507e-5, 6.611439030963263e-5, 7.164332851569352e-5, 7.743411146338489e-5, 8.348902600438697e-5, 8.98101631497776e-5, 9.639942606342461e-5, 0.00010325853780254919, 0.00011038904880746395, 0.0001177923441434553, 0.00012546965049835095, 0.00013342204293997385, 0.00014165045143809188, 0.00015015566715599095, 0.00015893834851680652, 0.0001679990270504559, 0.000177338113026608, 0.00018695590087982293, 0.00019685257443252668, 0.0002070282119220248]",Solve_Succeeded
146,HS56,7,4,0,first_order,-3.45585769966091,0.012,21,2.362928079168619e-5,0.001,26,29,26,0,0,33,0,0,25,0,0,0,0,0,0,0,0,0,0,,"[-1.1140697153688706e-7, 3.297650297811455e-7, 3.297650297811455e-7, 9.90187023081901e-5]",Solve_Succeeded
147,BT12,5,3,0,first_order,6.188110362777465,0.002,3,2.7120390144741435e-7,0.01,6,9,6,0,0,12,0,0,6,0,0,0,0,0,0,0,0,0,0,,"[1.7067195348358967e-5, -2.138309982500225e-7, 3.824428495228377e-7]",Solve_Succeeded
148,HATFLDDNE,3,10,0,first_order,0.0,0.01,17,6.405137724635468e-5,0.0001,25,29,25,0,0,35,0,0,23,0,0,0,0,0,0,0,0,0,0,,"[0.0004730249429021443, 3.063265609162837e-5, -0.000263857899304273, -0.0005027140435486539, -0.0005637660161148219, -0.00013217622932129575, 3.957005146866466e-5, 0.00017998592267654868, 0.0003242214843029704, 0.0005161436569664801]",Solve_Succeeded
149,HIMMELBA,2,2,0,first_order,0.0,0.003,3,0.0,0.001,7,11,7,0,0,15,0,0,7,0,0,0,0,0,0,0,0,0,0,,"[0.0, 0.0]",Solve_Succeeded
