id,name,nvar,ncon,nequ,status,objective,elapsed_time,iter,dual_feas,primal_feas,neval_obj,neval_grad,neval_cons,neval_jcon,neval_jgrad,neval_jac,neval_jprod,neval_jtprod,neval_hess,neval_hprod,neval_jhess,neval_jhprod,neval_residual,neval_jac_residual,neval_jprod_residual,neval_jtprod_residual,neval_hess_residual,neval_jhess_residual,neval_hprod_residual,extrainfo
137,HEART8,8,8,0,first_order,0.0,0.006564140319824219,4,9.47240461552315e-10,4.904445338396991e-8,113,102,125,0,0,0,1034,1135,0,1034,0,0,0,0,0,0,0,0,0,
138,VANDANIUMS,22,10,0,infeasible,4.0,0.07273006439208984,16,0.0,2.660766009848816,73,89,58,0,0,0,2823,2912,0,2823,0,0,0,0,0,0,0,0,0,
139,HELIXNE,3,3,0,first_order,0.0,0.002443075180053711,5,1.1060560088946954e-8,1.0400162951772153e-11,75,76,127,0,0,0,485,560,0,485,0,0,0,0,0,0,0,0,0,
140,RSNBRNE,2,2,0,first_order,0.0,0.001547098159790039,5,2.482534153247273e-11,2.220446049250313e-15,37,39,38,0,0,0,219,257,0,219,0,0,0,0,0,0,0,0,0,
141,CLUSTER,2,2,0,first_order,-1.5407439555097887e-33,0.0034232139587402344,11,5.242378227453282e-10,1.3181653423632844e-11,65,69,76,0,0,0,487,555,0,487,0,0,0,0,0,0,0,0,0,
142,RAT42,3,9,0,infeasible,8.0,0.019489049911499023,16,0.0,2.8384014750932107,295,299,538,0,0,0,3632,3931,0,3632,0,0,0,0,0,0,0,0,0,
143,METHANL8,31,31,0,first_order,0.0,16.3884699344635,8,9.352899963119133e-7,2.2394089717526512e-10,463,535,544,0,0,0,599238,599772,0,599238,0,0,0,0,0,0,0,0,0,
144,HS51,5,3,0,first_order,9.153055121725345e-14,0.0014541149139404297,7,6.558383515634229e-14,1.8227179712297133e-7,15,23,8,0,0,0,65,86,0,61,0,0,0,0,0,0,0,0,0,
145,QINGNE,100,100,0,first_order,0.0,0.10286378860473633,5,1.2404818827839057e-9,1.0487841547215127e-13,23,27,22,0,0,0,8632,8658,0,8632,0,0,0,0,0,0,0,0,0,
146,HS56,7,4,0,first_order,-3.456000602567323,0.0014040470123291016,5,7.807092805951856e-7,4.184544872776271e-7,20,25,16,0,0,0,118,141,0,114,0,0,0,0,0,0,0,0,0,
147,BT12,5,3,0,first_order,6.188118811881641,0.002276897430419922,6,1.6882083272605614e-10,8.732241832725932e-11,48,51,46,0,0,0,448,497,0,444,0,0,0,0,0,0,0,0,0,
148,HATFLDDNE,3,10,0,infeasible,-5.960464477539063e-8,0.029875993728637695,32,10.091827079804645,0.00025719863760614143,155,183,210,0,0,0,4512,4695,0,4512,0,0,0,0,0,0,0,0,0,
149,HIMMELBA,2,2,0,first_order,0.0,0.00046181678771972656,2,8.881784197001252e-14,8.881784197001252e-16,4,7,2,0,0,0,6,12,0,6,0,0,0,0,0,0,0,0,0,
150,HS111LNP,10,3,0,first_order,-47.76109578725641,0.00975489616394043,5,3.992455851900323e-13,5.609055059108651e-7,28,35,24,0,0,0,455,488,0,451,0,0,0,0,0,0,0,0,0,
151,HS52,5,3,0,first_order,5.326645694377567,0.001291036605834961,6,1.0977532478578178e-12,2.1014994166609198e-7,12,19,6,0,0,0,51,68,0,47,0,0,0,0,0,0,0,0,0,
152,MISRA1B,2,14,0,infeasible,0.0,0.01884007453918457,18,12223.288990736008,0.27470835723253095,231,243,382,0,0,0,4183,4426,0,4183,0,0,0,0,0,0,0,0,0,
153,SINVALNE,2,2,0,first_order,6.310887241768095e-30,0.0012998580932617188,4,1.7983355535676915e-19,2.157112403836388e-8,35,36,36,0,0,0,182,217,0,182,0,0,0,0,0,0,0,0,0,
154,EXP2NE,2,10,0,first_order,-1.5153524951229874e-28,0.0017049312591552734,6,9.494387438937163e-10,6.225648583777848e-10,20,26,15,0,0,0,86,111,0,86,0,0,0,0,0,0,0,0,0,
155,HIMMELBFNE,4,7,0,infeasible,2.097152e6,0.018559932708740234,16,0.0,1784.857834089661,331,336,590,0,0,0,4707,5043,0,4707,0,0,0,0,0,0,0,0,0,
156,MGH09,4,11,0,infeasible,-0.000244140625,0.03502821922302246,31,5979.030516388028,0.01753583770024228,505,532,809,0,0,0,7202,7734,0,7202,0,0,0,0,0,0,0,0,0,
157,ERRINRSMNE,50,98,0,infeasible,32.0,0.3438148498535156,16,0.0,6.142467167004822,341,347,577,0,0,0,38075,38422,0,38075,0,0,0,0,0,0,0,0,0,
158,POWERSUMNE,4,4,0,infeasible,0.0,0.012725114822387695,16,0.0,6.118124442936436,45,62,52,0,0,0,1951,2013,0,1951,0,0,0,0,0,0,0,0,0,
159,HS47,5,3,0,first_order,-0.026714162495765893,0.0030889511108398438,8,2.022994111283898e-12,2.895789696946912e-8,55,60,53,0,0,0,459,517,0,455,0,0,0,0,0,0,0,0,0,
160,MGH17,5,33,0,infeasible,-1.0,0.013601064682006836,16,0.0,1.0516825641250582,46,35,44,0,0,0,614,649,0,614,0,0,0,0,0,0,0,0,0,
161,BT3,5,3,0,first_order,4.093023254577958,0.0015189647674560547,7,1.1988215158048915e-12,1.8901877335736293e-10,14,22,7,0,0,0,66,86,0,62,0,0,0,0,0,0,0,0,0,
