id,name,nvar,ncon,nequ,status,objective,elapsed_time,iter,dual_feas,primal_feas,neval_obj,neval_grad,neval_cons,neval_jcon,neval_jgrad,neval_jac,neval_jprod,neval_jtprod,neval_hess,neval_hprod,neval_jhess,neval_jhprod,neval_residual,neval_jac_residual,neval_jprod_residual,neval_jtprod_residual,neval_hess_residual,neval_jhess_residual,neval_hprod_residual,extrainfo,residuals,internal_msg
97,OSBORNE2,11,65,0,max_iter,0.0,8.700000000000001,13170,4.720549412002129e6,0.01,14402,13221,14411,0,0,13242,0,0,13200,0,0,0,0,0,0,0,0,0,0,,"[0.05365491815653696, -0.02744189559617045, -0.020016421181815826, -0.03976853412953334, 0.010517834785207156, -0.030023339462422808, -0.0253335080510726, 0.04258347335366864, 0.02668209507803368, 0.0039044342825951825, 0.05621766875316111, 0.013658346004992928, -0.03961960539930327, 0.01870238232305461, -0.014851671847906122, -0.02452424487983521, -0.032315114271708946, -0.014995915002899757, 0.0018488422013153965, 0.06675455064117101, -0.014713293503788798, -0.01806462310203754, 0.028003315305763284, -0.01550156014554449, -0.022958749018874444, 0.03279615735825278, 0.008432940567341235, -0.015878667232585627, -0.007441338491809828, -0.009971579753904823, 0.030486846115081977, -0.013324960057262589, -0.012744795164970955, -0.011029882397168714, -0.0011762519635889945, 0.020277091944814692, 0.01644669498232041, 0.005285105904736386, -0.0022850985196892107, -0.040315983879998046, 0.009112770687531795, 0.001713718505560425, 0.002683045647055846, 0.011282041941099274, 0.0033409890070211193, 0.025717186212203494, -0.04827678303706586, 0.001532304477573908, 0.00361651653393593, 0.01943771359011962, 0.0018682940714010731, -0.022037682105869264, 0.0013601191481282676, -0.008427476153019333, 0.054059614849068946, -0.021479092178222522, -0.02178798363450433, -0.005884797551929052, -0.01660516224054906, 0.03944731878017899, 0.014649865018920166, 0.0018961239492417835, -0.02582776179038727, -0.015159724369440531, -0.01060147559702247]",Solve_Failed
98,ARGAUSS,3,15,0,max_iter,0.0,0.017000000000000008,18,1.5468358469384136,1.0e-5,43,60,43,0,0,81,0,0,39,0,0,0,0,0,0,0,0,0,0,,"[2.738899949578836e-5, -3.162174953477024e-5, -2.7863971680918308e-5, 9.218897453764375e-6, -1.9313702821420406e-5, 2.317953228548951e-5, 2.328399226120958e-5, -5.613783739527196e-5, 2.328399226120958e-5, 2.317953228548951e-5, -1.9313702821420406e-5, 9.218897453764375e-6, -2.7863971680918308e-5, -3.162174953477024e-5, 2.738899949578836e-5]",Solve_Failed
99,CHNRSNBMNE,50,98,0,first_order,0.0,0.042,39,3.2031472474436384e-9,0.001,75,47,77,0,0,51,0,0,43,0,0,0,0,0,0,0,0,0,0,,"[-7.495158386956625e-12, 1.1219361860313986e-7, -1.3795271077496132e-11, 5.5276846678582866e-8, -7.467991300664706e-12, 8.866027372289337e-9, -2.653699333853386e-12, -2.62533494008551e-8, -3.5401380153922644e-12, -1.6550396365807305e-8, -6.417727897404991e-12, -9.019171554436025e-9, -1.2044783534435312e-11, -4.8280134800798675e-9, -2.1227618602321278e-11, -2.6987113149680107e-9, -1.863690602651544e-11, -1.9304453828391368e-9, -3.70106190515749e-12, -1.9988826068592025e-9, -3.2322707720049547e-12, -1.1372589886664663e-9, -5.444562022165823e-12, -5.85826223400235e-10, -1.0127889783281321e-11, -2.981215320216019e-10, -1.8436614737556795e-11, -1.5287966501232918e-10, -2.4584013536736242e-11, -8.417897962627361e-11, -4.994685530628179e-12, -7.437687051738433e-11, -3.0122811489743393e-12, -4.9176592153787586e-11, -4.72693769882475e-12, -2.6080019672565583e-11, -8.742172845639097e-12, -1.3525844720524263e-11, -1.6237922955078933e-11, -7.265461982925385e-12, -2.588812809315507e-11, -5.294383432607388e-12, -8.095912604112408e-12, -1.5729984068471527e-11, -3.053520585165629e-12, -2.4313311102525414e-11, -4.178860766966588e-12, -1.4156990489042323e-11, -7.578761233256341e-12, 9.054718972993252e-12, 7.65354778701265e-12, 2.188542339783429e-11, 1.3658436568087828e-11, 7.82177536324196e-11, 4.395355525799128e-11, 6.842576268222751e-11, 8.945174014049604e-11, 1.9822077339043723e-11, 2.8878993895391466e-11, 9.393942899437909e-12, 1.0227423120754713e-11, 9.377909515472151e-12, 7.116624660157014e-12, 1.9688315768971915e-11, 1.0531884469868202e-11, 7.183356773718553e-11, 2.991256327921214e-11, 1.391198026338694e-10, 8.979930504385623e-11, 7.504209152092974e-11, 4.2100400127591175e-11, 6.568055447259731e-11, 1.3071134254622202e-11, 1.0371245637112603e-10, 7.501905291102985e-12, 2.6396963501910994e-10, 9.159797802334902e-12, 1.0618289342832746e-9, 2.2373309912753804e-11, 4.133928649041821e-9, 7.835551039180545e-11, 4.438217120633793e-9, 6.366398570744915e-11, 4.308672740901078e-9, 1.7373787590349713e-11, 6.101176610390513e-9, 7.43490142478816e-12, 1.2014830307668953e-8, 6.365096395731644e-12, 3.1611630247606246e-8, 1.1477047564368275e-11, 1.297963532210356e-7, 3.59498126508457e-11, 1.0356878818383835e-7, 4.396714656770558e-11, -1.7091013772642833e-8, 5.9157738109793756e-12, 1.0772045165169984e-31]",Solve_Succeeded
100,MWRIGHT,5,3,0,first_order,41.44646105968714,0.007,13,4.362547354475055e-7,1.0e-5,24,27,25,0,0,34,0,0,20,0,0,0,0,0,0,0,0,0,0,,"[4.686617495351583e-8, -2.1400897976757546e-6, 1.0245446683737685e-7]",Solve_Succeeded
101,BEALENE,2,3,0,first_order,0.0,0.007,11,8.609992288577395e-7,0.0001,32,21,35,0,0,26,0,0,16,0,0,0,0,0,0,0,0,0,0,,"[-1.326495834938653e-6, 4.3495265126342e-7, 2.6852167193508448e-6]",Solve_Succeeded
102,BT4,3,2,0,first_order,-45.51056786879093,0.003,11,3.5951046584159485e-9,0.0001,16,21,16,0,0,26,0,0,16,0,0,0,0,0,0,0,0,0,0,,"[9.439470948465801e-7, -6.012916933490385e-7]",Solve_Succeeded
103,TRIGON2NE,10,31,0,max_iter,0.0,9.975000000000001,21855,7.317146873132382e7,0.1,26135,21908,26135,0,0,21929,0,0,21887,0,0,0,0,0,0,0,0,0,0,,"[1.0, 2.108798571385835e-5, 0.0, 0.7643917449654174, 0.0, 0.0, 0.668143350821111, 2.3314226111959574e-5, 0.0, 0.5580214022423582, 0.0, 0.0, 0.5580214022423582, -3.7233097108305305e-5, 0.0, 0.7643917449653953, 0.0, 0.0, -2.8078400061689107e-5, -7.317376230381302e-5, 0.0, -2.8981812153915066e-7, -7.50837828887108e-8, -4.2718278299768906e-8, -0.022197277072988197, -2.9341689166113913e-8, -0.021576946331377193, -0.021576946331377394, -2.40004524343006e-8, 0.034532357769486766, -0.022197277072220016]",Solve_Failed
104,BT2,3,1,0,first_order,0.03256820788623913,0.007,11,1.8982488985130885e-6,0.0001,16,21,16,0,0,26,0,0,16,0,0,0,0,0,0,0,0,0,0,,[3.0594801605921736e-7],Solve_Succeeded
105,YFITNE,3,17,0,first_order,0.0,0.007,10,1.2968724940609633e-6,0.001,16,18,16,0,0,22,0,0,14,0,0,0,0,0,0,0,0,0,0,,"[5.091018092913065e-7, -1.90559374043389e-8, 2.5920316699629353e-8, 1.9861544948347086e-7, 7.465853866942332e-8, -6.971049371087536e-8, -9.798210306312824e-8, -1.2641319349343827e-7, -2.7126164750923764e-7, -3.960208868958583e-7, -2.2445597066083592e-7, -1.8094488256510587e-7, -7.109119880985431e-7, 2.792413043416767e-7, 4.1733124471392305e-8, 1.695596218597181e-7, 6.745477170075185e-7]",Solve_Succeeded
106,DENSCHNCNE,2,2,0,first_order,0.0,0.006,7,9.028585228238808e-11,1.0e-5,14,19,14,0,0,25,0,0,13,0,0,0,0,0,0,0,0,0,0,,"[-2.9779934917887642e-8, 1.702296806614088e-8]",Solve_Succeeded
107,HATFLDENE,3,21,0,max_iter,0.0,0.334,525,1341.344719950841,0.0001,2826,575,2827,0,0,598,0,0,556,0,0,0,0,0,0,0,0,0,0,,"[-0.0003040997486040314, 0.00048655795927565493, -4.85039536160792e-5, -0.00015341686653628473, -5.9776425304945035e-5, 1.2721172640713756e-5, -0.0001443250698566638, 0.0002714052353098241, 7.240895568387404e-5, 8.084199369699447e-5, 2.8027927703220885e-5, -4.6008568480640034e-5, -9.298476938717009e-5, -5.6780584967297856e-5, -7.3838011926507e-5, -7.354041438675792e-5, -7.857264576166369e-5, -5.2629732085419855e-6, 3.609228199775696e-5, 4.0920520435129225e-5, 0.00011008023247213501]",Solve_Failed
108,WAYSEA2NE,2,2,0,first_order,0.0,0.005,6,8.944992940208053e-9,1.0e-5,17,18,17,0,0,24,0,0,12,0,0,0,0,0,0,0,0,0,0,,"[2.0628398704324323e-7, -3.9010470402271234e-8]",Solve_Succeeded
109,HS46,5,2,0,first_order,3.8925739244646583e-10,0.008,14,3.4713119581459323e-7,1.0000000000000002e-6,21,28,21,0,0,35,0,0,21,0,0,0,0,0,0,0,0,0,0,,"[-5.451629172063195e-9, 1.0742204449176819e-8]",Solve_Succeeded
110,POWELLSE,4,4,0,first_order,0.0,0.005,10,3.1526822922336674e-7,1.0e-5,16,22,16,0,0,28,0,0,16,0,0,0,0,0,0,0,0,0,0,,"[-2.6596042339827747e-24, -7.312264850170032e-25, -2.532395292510713e-6, -4.454350297887049e-8]",Solve_Succeeded
111,HS49,5,2,0,first_order,6.962487395677445e-9,0.008,15,3.0488306924208745e-6,1.0000000000000002e-6,22,29,22,0,0,36,0,0,22,0,0,0,0,0,0,0,0,0,0,,"[0.0, 0.0]",Solve_Succeeded
112,ROSZMAN1,4,25,0,max_iter,0.0,19.363,41146,1.1167927179675985e7,0.01,41269,41188,41269,0,0,41209,0,0,41167,0,0,0,0,0,0,0,0,0,0,,"[0.04183203467250917, 0.04149701000359163, 0.04111081152386007, -0.0358306210214873, -0.03774859468775279, -0.03878734903003003, 0.005560396910939896, 0.002918463489603986, -0.0025539794599538923, -0.03970630506476293, -0.04233518983969709, -0.02532852001579533, -0.029422937705485836, -0.036622999443555584, -0.016628126791287227, -0.026702500883626922, -0.0272690007941217, 0.008129315429060497, 0.001131956553066314, -0.00047139955141428696, 0.017057079411408216, 0.015112491483229303, 0.0394164982007133, 0.06981727262983589, 0.07582419398842773]",Solve_Failed
113,MEYER3NE,3,16,0,max_iter,0.0,0.067,92,5.820575655548876,10.0,240,134,250,0,0,155,0,0,113,0,0,0,0,0,0,0,0,0,0,,"[34780.0, 28610.0, 23650.0, 19630.0, 16370.0, 13720.0, 11540.0, 9744.0, 8261.0, 7030.0, 6005.0, 5147.0, 4427.0, 3820.0, 3307.0, 2872.0]",Solve_Failed
114,MISRA1D,2,14,0,max_iter,0.0,4.020999999999999,6332,4.242927284894904e6,0.01,50287,6385,50287,0,0,6406,0,0,6364,0,0,0,0,0,0,0,0,0,0,,"[0.046005220420507066, 0.04949687796064576, 0.04891815686971791, 0.0807297191573926, 0.03837637385887497, 0.04223492930112456, 0.04360706440682773, -0.07171185309781945, -0.04551705621602003, -0.09541782410836308, -0.05010129869946972, -0.09056669293518727, 0.07246811611393435, 0.07417170476446412]",Solve_Failed
115,LANCZOS2,6,24,0,first_order,0.0,0.065,71,1.464568188946913e-10,1.0000000000000002e-6,199,87,226,0,0,95,0,0,79,0,0,0,0,0,0,0,0,0,0,,"[2.1176910222008844e-6, -2.8105291989334577e-6, -3.4403805934564363e-6, 3.6771054647384906e-6, -4.94608560733166e-7, 2.0388432671528566e-6, 1.2669966677412705e-6, 7.556240852759565e-7, -1.5120482183948842e-8, -1.4582442637014837e-6, -1.2307944654815942e-6, -1.8134201314112412e-6, -1.3502631070459946e-6, -3.929097836947697e-7, -2.3152715554102703e-7, -8.893220046627429e-8, 1.3026105944703556e-6, 1.2500385091927183e-6, 1.5220375878658103e-6, 1.7999502382896842e-6, 9.469273172033254e-7, 1.2169804361928888e-7, -1.021224355608004e-6, -2.525941014708471e-6]",Solve_Succeeded
116,HS78,5,3,0,first_order,-2.9197004222294143,0.004,4,7.1098682496995025e-12,0.0001,9,14,9,0,0,19,0,0,9,0,0,0,0,0,0,0,0,0,0,,"[-2.5069282719649504e-8, -7.163698078223427e-9, 3.7137818921821086e-9]",Solve_Succeeded
117,BOOTH,2,2,0,first_order,0.0,0.002,2,0.0,0.01,5,8,5,0,0,11,0,0,5,0,0,0,0,0,0,0,0,0,0,,"[0.0, 0.0]",Solve_Succeeded
118,OSBORNE1,5,33,0,max_iter,0.0,0.6470000000000001,991,45828.45893347925,0.001,4580,1043,4580,0,0,1064,0,0,1022,0,0,0,0,0,0,0,0,0,0,,"[-0.0025698640999684942, 0.0044760079272468545, 0.0009922694826662282, -0.0010634120550441664, -0.002872405084479227, -0.00015642707604928045, -0.0004953503524381144, -0.000578539825784876, 0.0005966758571727177, 0.0005685472088735884, 0.0012878056439974727, 0.0010210248926350368, -0.0007250542108484495, 0.0017373885421697037, -0.0007687289402936474, -0.0003210342885465983, 7.479629142133091e-5, -0.0005360691043792469, -0.0010737118469970352, 0.0005643623052342035, 0.0004941018687699281, -0.0011618410960156683, -0.0002790292467911233, 0.00026525107983467754, 0.000589558207068772, 0.0008066809608284918, -0.0009773606656887375, -0.0006638576005430284, -0.0011616185435826684, 0.0006130644011443772, -0.00026338073035967445, 0.0012785121331835992, 0.00030163796556304087]",Solve_Failed
119,BA-L1,57,12,0,first_order,0.0,0.003,5,9.999990110637776e-7,0.1,10,9,10,0,0,11,0,0,7,0,0,0,0,0,0,0,0,0,0,,"[-1.0029337280809125e-8, -1.0053607241850004e-8, -1.0051659603618757e-8, -1.0072122113777282e-8, -1.0039019723157017e-8, -1.0064763997924553e-8, -1.0376637743503281e-8, -1.0153628927228597e-8, -1.0070147200488822e-8, -9.944682029250362e-9, -1.0063983237051932e-8, -9.960955237725555e-9]",Solve_Succeeded
120,ERRINROSNE,50,98,0,max_iter,0.0,13.425,17618,7.384260195784691e7,1.0,22097,17672,22097,0,0,17693,0,0,17651,0,0,0,0,0,0,0,0,0,0,,"[0.897214731024173, 0.07606345262360686, 0.7408778693949649, 1.095909518075332, 0.9020530394368087, 0.9299766621819967, 0.8929854003128964, 0.9305128414541276, 0.916809370609042, 0.8910800345785735, 0.9378242619854006, 0.9454556758461322, 0.8939095542756955, 0.8905281318373723, 0.9137762536042434, 0.8549442024523235, 0.9109762925204195, 0.8665683182165712, 0.9466043211917368, 0.9089750551869448, 0.9172614528110236, 0.9199476169154361, 0.9307007963751375, 0.8933073581759565, 0.9052262517212096, 0.889635907138666, 0.8965409395268338, 0.8835687265983022, 0.9401670616937654, 0.8827946047622534, 0.9207599734016678, 0.8997778560132178, 0.9616107427798424, 0.6669128609374433, 0.891716286295298, 0.6186643865484934, 0.8907574816276843, 0.8556371283156791, 0.8983913855983272, 0.9242948428315053, 0.9574478957317796, 0.8026791412072427, 0.8948046823631879, 0.8782850761561442, 0.9151219225124184, 0.90274996292696, 0.8640938713950149, 0.9201449259977103, 0.9397608230589906, 0.1523854660636462, 0.23528843573730615, 0.16394503621356182, 0.15918150943099976, 0.17487446228393594, 0.1917732938301632, 0.1730422083651331, 0.11389715325926167, 0.2747145346639069, 0.21555565874747515, 0.15274620772331074, 0.19673958110647055, 0.13968035457208666, 0.18389154796973142, 0.24858026128319088, 0.10393413636311963, 0.34356602484873383, 0.18765408813080062, 0.1977894393990901, 0.14987872580855888, 0.20007161826045325, 0.20776149154352158, 0.20197170959234428, 0.17821844658460378, 0.19781318300358544, 0.15418161137961134, 0.2045306124002769, 0.17714481524906645, 0.1714624653636724, 0.13805052184322844, 0.1648477790324817, 0.1951392358650719, 0.19962990775313322, 0.17861953245113069, 0.2271870822724527, 0.19515582045378338, 0.22156910758025453, 0.14132218772594207, 0.132061781668152, 0.18696877145009505, 0.20384923775913227, 0.20311248426381748, 0.1665714571181778, 0.19384091845356818, 0.24967599751183564, 0.2888040839959353, -0.076190285186498, 0.12121108405855631, -6.341628144487168e-5]",Solve_Failed
121,ZANGWIL3,3,3,0,first_order,0.0,0.002,3,1.9721522630525295e-31,0.001,7,11,7,0,0,15,0,0,7,0,0,0,0,0,0,0,0,0,0,,"[0.0, 0.0, 0.0]",Solve_Succeeded
122,MGH10S,3,16,0,max_iter,0.0,0.447,942,2.2342188795217756e16,10.0,990,984,1088,0,0,1005,0,0,963,0,0,0,0,0,0,0,0,0,0,,"[22342.188875845888, 16172.954565750466, 11213.720211458976, 7194.48581297382, 3935.2513702973133, 1286.0168834319027, -893.217647620099, -2688.452222856245, -4170.686842274264, -5400.921505871666, -6425.156213646185, -7282.390965595372, -8001.625761716824, -8607.860602008275, -9120.095486467277, -9554.330415091476]",Solve_Failed
123,DENSCHNFNE,2,2,0,first_order,0.0,0.004,4,1.2806152679945065e-8,0.0001,9,14,9,0,0,19,0,0,9,0,0,0,0,0,0,0,0,0,0,,"[-3.7242200792014705e-6, 2.6274533795144296e-6]",Solve_Succeeded
124,HIMMELBC,2,2,0,first_order,0.0,0.003,5,1.6482136042941513e-7,0.001,9,13,9,0,0,17,0,0,9,0,0,0,0,0,0,0,0,0,0,,"[3.557340507883073e-6, -6.277906593418916e-7]",Solve_Succeeded
125,LANCZOS3,6,24,0,max_iter,0.0,0.5700000000000002,741,70.36159132726978,1.0e-5,4746,786,4793,0,0,813,0,0,770,0,0,0,0,0,0,0,0,0,0,,"[7.220211728731357e-6, -1.967763372091487e-5, 1.3728748559615928e-5, 1.4045681982233292e-6, -1.469138586528826e-5, 2.4504152228210615e-5, -2.4086264147552887e-5, 2.7811912023872224e-5, 1.814617969741952e-5, -3.7249107031974845e-5, 1.3035841583952107e-5, -4.1548393168032225e-5, -1.4307149039119691e-5, 3.992092952137485e-6, 4.3819322728476506e-5, 3.47114996541861e-5, -3.328732433001706e-5, 3.893381816004874e-5, -2.0181867936718045e-6, -3.1586869290862674e-5, -2.3097035085068476e-5, -2.854297260354067e-5, 3.6708476685457954e-5, 6.119477481363457e-6]",Solve_Failed
126,HYPCIR,2,2,0,first_order,0.0,0.004,5,2.980237626980039e-9,0.0001,10,15,10,0,0,20,0,0,10,0,0,0,0,0,0,0,0,0,0,,"[3.2806429458296423e-7, 1.6407091196195148e-7]",Solve_Succeeded
127,HEART6,6,6,0,first_order,0.0,0.022000000000000006,40,2.901927736938019e-10,1.0e-5,68,52,71,0,0,58,0,0,46,0,0,0,0,0,0,0,0,0,0,,"[-2.0236415626160523e-10, -3.8372800835458174e-10, 2.4092591186371205e-11, 8.757420907826135e-11, -3.619350423193701e-12, -3.319838556710923e-13]",Solve_Succeeded
128,BIGGS6NE,6,13,0,first_order,0.0,0.04700000000000001,80,3.930169983283171e-8,0.0001,94,92,98,0,0,98,0,0,86,0,0,0,0,0,0,0,0,0,0,,"[9.621918844625652e-9, -6.739791463629733e-8, 1.1483570351042604e-7, 4.483933231698507e-8, -8.964995173829974e-8, -1.2540703613151987e-7, -6.491312054426373e-8, 3.3227537735794016e-8, 1.107231149095183e-7, 1.3245941418778504e-7, 8.787853193998696e-8, -1.7871776020584142e-8, -1.692763374316368e-7]",Solve_Succeeded
129,LANCZOS1,6,24,0,first_order,0.0,0.043,51,4.2835392812662354e-8,1.0000000000000002e-6,141,67,158,0,0,75,0,0,59,0,0,0,0,0,0,0,0,0,0,,"[3.2334892574983755e-6, -4.15783318083962e-6, -3.2177317872610453e-6, -1.4768634264160283e-7, 2.3127568231288675e-6, 3.2893699628335455e-6, 2.8860808597769464e-6, 1.5864575512190502e-6, -5.036913971320997e-8, -1.552710595101609e-6, -2.5988353730792114e-6, -3.025523733979216e-6, -2.8149691363220534e-6, -2.054905925141856e-6, -9.10842316758444e-7, 4.1000427806998234e-7, 1.6853063075200603e-6, 2.699142357849522e-6, 3.253792065253924e-6, 3.1865724552605815e-6, 2.3658871140436367e-6, 7.020110613983619e-7, -1.8592334749132381e-6, -5.336665351990592e-6]",Solve_Succeeded
130,S316-322,2,1,0,first_order,334.3143799328157,0.029,81,1.5067811974679084e-6,1.0000000000000002e-7,90,99,90,0,0,108,0,0,90,0,0,0,0,0,0,0,0,0,0,,[-1.0671359231796753e-6],Solve_Succeeded
131,HIMMELBD,2,2,0,max_iter,0.0,16.447,44443,2.5354079276337415e8,1.0,46258,44490,46259,0,0,44511,0,0,44469,0,0,0,0,0,0,0,0,0,0,,"[-2.4336012022826745, 0.01216609127519675]",Solve_Failed
132,FLT,2,2,0,first_order,0.0,0.005,9,3.018093509252535e-8,0.0001,14,19,14,0,0,24,0,0,14,0,0,0,0,0,0,0,0,0,0,,"[1.3291708502118944e-9, -9.693040954105369e-14]",Solve_Succeeded
133,FREURONE,2,2,0,max_iter,0.0,0.017,31,0.011641532182693481,1.0,62,73,62,0,0,94,0,0,52,0,0,0,0,0,0,0,0,0,0,,"[-4.94895209510256, 4.94895209510256]",Solve_Failed
134,DANWOOD,2,6,0,max_iter,0.0,2.5939999999999994,6482,1.5063094499168983e6,0.01,7766,6535,7766,0,0,6556,0,0,6514,0,0,0,0,0,0,0,0,0,0,,"[-0.036115993786734996, 0.009845957323408148, 0.0125898990098908, 0.007358198562811494, 0.03669230915782228, -0.036837838380488874]",Solve_Failed
135,HYDCAR6,29,29,0,first_order,0.0,0.006,8,1.4907523673592526e-9,0.0001,13,18,13,0,0,23,0,0,13,0,0,0,0,0,0,0,0,0,0,,"[2.244048242694535e-8, -5.809951340035664e-8, 2.2816282763563357e-8, 2.2556249347890418e-8, 2.1976798082801567e-8, 2.253645367140764e-8, 1.6232271155992777e-8, -5.1081410608882366e-8, 1.7434287156582092e-8, 1.7783867683842828e-8, 1.7483078581343345e-8, 1.807347046555344e-8, 2.6211467227105675e-9, -1.6548205596795724e-8, 2.740575394752404e-9, 2.856271120925692e-9, 2.8888492780124146e-9, 3.994715423991529e-9, -3.5178443084419477e-10, -7.877056829390895e-11, -2.5300347848563625e-11, 2.825173743287021e-9, -3.7149948432242986e-8, 2.6329833864574974e-9, 5.907320030315201e-10, 6.308046253173397e-10, 6.675514033787175e-10, 7.151052239359506e-10, 7.408876466208824e-10]",Solve_Succeeded
136,VIBRBEAMNE,8,30,0,max_iter,0.0,2.3639999999999994,4113,8.325036885440796e6,0.1,6313,4168,6313,0,0,4189,0,0,4147,0,0,0,0,0,0,0,0,0,0,,"[0.002853248745763197, -0.013061059589169753, 0.09589440912518113, 0.028137842026747028, 0.04819343939734268, -0.10316825253255602, 0.022155033205599025, 0.033226484392340494, -0.12442680415702707, 0.028534712762669882, 0.17320302208842733, 0.014877333450014869, -0.0940944227789725, -0.0623840728138455, -0.03510421803305539, -0.0703496761650253, 0.06533538736251573, -0.029763234246796475, -0.02843497716197831, -0.011817273664395566, 0.07501929789839203, 0.07735680235862548, -0.11546692833992347, -0.0854132520584014, 0.10638980113635409, 0.014934712239672236, -0.06351668248881502, 0.016276488075067166, -0.10653117984801584, 0.027242260707913954]",Solve_Failed
137,HEART8,8,8,0,first_order,0.0,0.010000000000000002,15,6.460599893692785e-8,0.001,24,23,25,0,0,27,0,0,19,0,0,0,0,0,0,0,0,0,0,,"[6.661265208126222e-7, -1.3765554698395806e-6, -4.4302388942516944e-7, 1.044694864270214e-6, 3.866184497171897e-7, 9.114414676892265e-8, -1.21659454683575e-7, -6.173613936876224e-8]",Solve_Succeeded
138,VANDANIUMS,22,10,0,max_iter,0.0,1.2319999999999993,2627,5.65085167437408e10,1.0,4420,2686,4420,0,0,2707,0,0,2665,0,0,0,0,0,0,0,0,0,0,,"[-0.14788237372887475, 0.9905843998208088, 0.3327735096607136, -0.39373336718102736, 1.3292015868849834, 0.5084361576740115, 0.819611466368769, -0.14986432506026665, -1.062099586120399, 1.4011512329951303]",Solve_Failed
139,HELIXNE,3,3,0,first_order,0.0,0.007,10,9.371834092423286e-14,1.0e-5,18,22,18,0,0,28,0,0,16,0,0,0,0,0,0,0,0,0,0,,"[-1.7449153660333266e-11, -3.5449184887970282e-12, 1.7449153660333266e-12]",Solve_Succeeded
140,RSNBRNE,2,2,0,first_order,0.0,0.002,3,2.210316904982754e-27,0.01,6,9,6,0,0,12,0,0,6,0,0,0,0,0,0,0,0,0,0,,"[0.0, 0.0]",Solve_Succeeded
141,CLUSTER,2,2,0,first_order,0.0,0.089,235,7.741203511546504e-17,1.0000000000000002e-6,247,259,247,0,0,271,0,0,247,0,0,0,0,0,0,0,0,0,0,,"[6.987913636624072e-12, 1.4756604853152996e-10]",Solve_Succeeded
142,RAT42,3,9,0,max_iter,0.0,5.437000000000001,13606,1.6966996258233848e8,1.0,15575,13661,15575,0,0,13682,0,0,13640,0,0,0,0,0,0,0,0,0,0,,"[0.3818763580337411, -0.6312220238674244, 1.8621359276565006, -1.2024112594964917, -0.689708557567134, 0.14660354186806016, 1.1833583189329269, 0.08370247757574534, -0.8332921255495133]",Solve_Failed
143,METHANL8,31,31,0,first_order,0.0,0.005,5,6.026097781399389e-8,0.0001,10,15,10,0,0,20,0,0,10,0,0,0,0,0,0,0,0,0,0,,"[-8.037149942810417e-8, 3.837803107339824e-7, -9.402237811106628e-8, -9.871601624371856e-8, -9.091701676658276e-8, -7.065890296426846e-8, -5.9239675320459066e-8, -1.4262911538355512e-7, -1.6596315486600367e-8, 1.0116838133940461e-6, -1.5196177766399943e-8, -1.4318272576601814e-8, -1.136068502040165e-8, -1.667823734133641e-8, -3.853269534903374e-8, -1.554837107608965e-7, -7.053138025958205e-8, -2.5866014878238276e-10, -2.559246168789143e-8, -3.9240936645576146e-8, -1.3353177822896693e-7, -7.876218649375126e-7, -1.0502266687190305e-6, 4.987629875587816e-8, 1.6561767871523623e-8, 1.661925793921454e-8, 1.6515042263830334e-8, 1.5495497907573698e-8, 1.4098263124400923e-8, 1.2663548760118567e-8, 1.363306263347597e-8]",Solve_Succeeded
144,HS51,5,3,0,first_order,1.5141291170732266e-10,0.003,3,6.386492897025864e-16,0.001,7,11,7,0,0,15,0,0,7,0,0,0,0,0,0,0,0,0,0,,"[2.2278620841021e-6, 2.1858847361510533e-6, -6.725563600257136e-6]",Solve_Succeeded
